기준일ID,시간대구분,행정동코드,총생활인구수
20220129,16,11440660,92201.8931
20220129,16,11440710,20802.6938
20220129,17,11440660,93778.1727
20220129,17,11440710,21157.7175
20220129,18,11440710,20870.2844
20220129,18,11440660,92076.1853
20220129,19,11440710,20186.3376
20220129,19,11440660,87107.6899
20220129,20,11440710,18808.7765
20220129,20,11440660,77921.5078
20220129,21,11440660,58088.982
20220129,21,11440710,16799.8551
20220129,22,11440710,17587.3791
20220129,22,11440660,48898.731
20220129,23,11440660,41338.419
20220129,23,11440710,19649.6115
20220130,0,11440710,18685.0196
20220130,0,11440660,39911.7247
20220130,1,11440660,39553.7066
20220130,1,11440710,18873.4919
20220130,2,11440710,18980.7282
20220130,2,11440660,38976.383
20220130,3,11440710,19004.4538
20220130,3,11440660,38669.9698
20220130,4,11440710,18984.8467
20220130,4,11440660,39113.2207
20220130,5,11440660,39421.1328
20220130,5,11440710,18795.2495
20220130,6,11440660,39473.5617
20220130,6,11440710,18598.1484
20220130,7,11440710,18148.1896
20220130,7,11440660,40340.7172
20220130,8,11440710,17525.7081
20220130,8,11440660,41438.2113
20220130,9,11440660,44375.0962
20220130,9,11440710,16837.6538
20220130,10,11440710,16350.6799
20220130,10,11440660,48970.9754
20220130,11,11440660,54269.0817
20220130,11,11440710,16430.5519
20220130,12,11440660,59595.3729
20220130,12,11440710,17369.5735
20220130,13,11440710,17832.0016
20220130,13,11440660,65499.2507
20220130,14,11440710,18446.1146
20220130,14,11440660,70486.5771
20220130,15,11440660,74984.11109999998
20220130,15,11440710,18729.8519
20220130,16,11440710,18894.3762
20220130,16,11440660,78164.8503
20220130,17,11440710,19124.2378
20220130,17,11440660,78744.382
20220130,18,11440660,77681.2776
20220130,18,11440710,19268.6693
20220130,19,11440660,73461.4563
20220130,19,11440710,18740.217
20220130,20,11440710,17417.9282
20220130,20,11440660,66538.1422
20220130,21,11440660,51300.6602
20220130,21,11440710,16221.5798
20220130,22,11440660,44704.1333
20220130,22,11440710,16469.9459
20220130,23,11440660,37651.5131
20220130,23,11440710,18084.4159
20220131,0,11440660,36982.0414
20220131,0,11440710,17877.0544
20220131,1,11440660,36466.8285
20220131,1,11440710,17937.5293
20220131,2,11440710,17963.7713
20220131,2,11440660,36684.7187
20220131,3,11440710,17904.4563
20220131,3,11440660,36338.1567
20220131,4,11440660,36424.0234
20220131,4,11440710,17995.9336
20220131,5,11440660,36792.8403
20220131,5,11440710,17670.6007
20220131,6,11440660,36892.1798
20220131,6,11440710,17388.6221
20220131,7,11440660,37486.7296
20220131,7,11440710,16824.2053
20220131,8,11440710,16397.8145
20220131,8,11440660,38056.5752
20220131,9,11440660,39189.3777
20220131,9,11440710,15592.2036
20220131,10,11440660,40979.0164
20220131,10,11440710,15393.818
20220131,11,11440710,15386.8616
20220131,11,11440660,44791.2569
20220131,12,11440660,48597.6149
20220131,12,11440710,15612.1506
20220131,13,11440710,16545.272
20220131,13,11440660,52790.4193
20220131,14,11440710,16628.9391
20220131,14,11440660,56029.7984
20220131,15,11440660,58727.6833
20220131,15,11440710,17142.4085
20220131,16,11440710,17023.4382
20220131,16,11440660,61482.2129
20220131,17,11440710,17168.789
20220131,17,11440660,62422.4992
20220131,18,11440710,17227.274
20220131,18,11440660,61831.2808
20220131,19,11440710,16893.9621
20220131,19,11440660,59306.6179
20220131,20,11440710,16224.9576
20220131,20,11440660,53869.6597
20220131,21,11440660,43977.0637
20220131,21,11440710,15144.2889
20220131,22,11440660,39811.3942
20220131,22,11440710,15398.1259
20220131,23,11440710,17066.731
20220131,23,11440660,34585.726
20220201,0,11440710,17135.1201
20220201,0,11440660,33861.5244
20220201,1,11440710,17113.4457
20220201,1,11440660,33312.1473
20220201,2,11440660,33294.1978
20220201,2,11440710,17283.5507
20220201,3,11440660,33232.5601
20220201,3,11440710,17262.9121
20220201,4,11440660,33370.4942
20220201,4,11440710,17287.4109
20220201,5,11440710,17093.0951
20220201,5,11440660,33626.6119
20220201,6,11440710,16803.43
20220201,6,11440660,33996.5314
20220201,7,11440710,16263.5897
20220201,7,11440660,34573.8001
20220201,8,11440660,34900.1315
20220201,8,11440710,15819.6154
20220201,9,11440660,35454.0941
20220201,9,11440710,15558.0651
20220201,10,11440660,36672.4929
20220201,10,11440710,15359.1189
20220201,11,11440710,15075.2403
20220201,11,11440660,38562.8536
20220201,12,11440710,14790.2143
20220201,12,11440660,40948.1705
20220201,13,11440660,43679.327
20220201,13,11440710,14589.1674
20220201,14,11440660,46459.7996
20220201,14,11440710,15128.8351
20220201,15,11440660,48904.3765
20220201,15,11440710,15427.5502
20220201,16,11440660,52214.0702
20220201,16,11440710,15683.3538
20220201,17,11440660,54771.2571
20220201,17,11440710,16119.989
20220201,18,11440660,56311.9686
20220201,18,11440710,16264.5744
20220201,19,11440710,16540.6736
20220201,19,11440660,55620.3544
20220201,20,11440660,52903.7744
20220201,20,11440710,16014.0887
20220201,21,11440660,44898.5037
20220201,21,11440710,15745.2982
20220201,22,11440710,16064.5349
20220201,22,11440660,41580.0066
20220201,23,11440710,17807.0983
20220201,23,11440660,36652.0519
20220202,0,11440660,36196.1223
20220202,0,11440710,17992.3382
20220202,1,11440660,35774.0825
20220202,1,11440710,18079.5965
20220202,2,11440660,35723.3707
20220202,2,11440710,18217.6192
20220202,3,11440660,35554.8289
20220202,3,11440710,18163.4898
20220202,4,11440660,35673.4763
20220202,4,11440710,18357.2408
20220202,5,11440660,36089.2649
20220202,5,11440710,18339.3422
20220202,6,11440660,36528.952
20220202,6,11440710,17947.443
20220202,7,11440660,37136.1806
20220202,7,11440710,17496.0534
20220202,8,11440660,38045.2649
20220202,8,11440710,17072.4036
20220202,9,11440660,39912.483
20220202,9,11440710,16605.8128
20220202,10,11440660,43729.1763
20220202,10,11440710,16338.9163
20220202,11,11440660,49441.963
20220202,11,11440710,16392.568
20220202,12,11440660,56852.3324
20220202,12,11440710,17141.0687
20220202,13,11440660,62652.6949
20220202,13,11440710,18180.0698
20220202,14,11440660,68296.2649
20220202,14,11440710,19024.9851
20220202,15,11440660,74741.0031
20220202,15,11440710,19367.2651
20220202,16,11440660,78185.244
20220202,16,11440710,19827.5095
20220202,17,11440660,79297.40979999998
20220202,17,11440710,19912.1781
20220202,18,11440660,77331.8579
20220202,18,11440710,19736.6601
20220202,19,11440660,73331.4655
20220202,19,11440710,19288.4084
20220202,20,11440660,65756.8523
20220202,20,11440710,18222.6424
20220202,21,11440660,52036.6845
20220202,21,11440710,16978.4628
20220202,22,11440660,45860.4645
20220202,22,11440710,17374.1366
20220202,23,11440660,39871.2729
20220202,23,11440710,19006.0719
20220203,0,11440660,38878.5493
20220203,0,11440710,18903.1371
20220203,1,11440660,38377.6043
20220203,1,11440710,18997.7694
20220203,2,11440660,38206.0933
20220203,2,11440710,19037.6757
20220203,3,11440660,38010.1529
20220203,3,11440710,19109.553
20220203,4,11440660,38309.5187
20220203,4,11440710,19347.7329
20220203,5,11440660,39176.3238
20220203,5,11440710,19142.5082
20220203,6,11440660,40767.3247
20220203,6,11440710,18729.0936
20220203,7,11440660,44421.8328
20220203,7,11440710,17818.6822
20220203,8,11440660,52215.1712
20220203,8,11440710,16536.0415
20220203,9,11440660,61530.3671
20220203,9,11440710,16011.3472
20220203,10,11440660,67869.896
20220203,10,11440710,15824.6369
20220203,11,11440660,74186.4361
20220203,11,11440710,16419.8583
20220203,12,11440660,79437.4802
20220203,12,11440710,16880.2882
20220203,13,11440660,83641.7663
20220203,13,11440710,17395.1714
20220203,14,11440660,87486.54549999998
20220203,14,11440710,17682.2465
20220203,15,11440660,90260.1915
20220203,15,11440710,18205.4722
20220203,16,11440660,91403.0695
20220203,16,11440710,18273.6336
20220203,17,11440660,92390.5151
20220203,17,11440710,18135.065
20220203,18,11440660,88808.2869
20220203,18,11440710,18399.6747
20220203,19,11440660,82901.80289999998
20220203,19,11440710,18426.1968
20220203,20,11440660,74032.0761
20220203,20,11440710,17891.1694
20220203,21,11440660,59165.0289
20220203,21,11440710,17281.9944
20220203,22,11440660,51804.412
20220203,22,11440710,17603.9291
20220203,23,11440660,42893.0489
20220203,23,11440710,19571.155
20220204,0,11440660,41968.1087
20220204,0,11440710,19497.9606
20220204,1,11440660,41256.2849
20220204,1,11440710,19502.9517
20220204,2,11440660,41020.2885
20220204,2,11440710,19617.7768
20220204,3,11440660,40650.9103
20220204,3,11440710,19667.3767
20220204,4,11440660,40811.0177
20220204,4,11440710,19763.3522
20220204,5,11440660,41733.6359
20220204,5,11440710,19511.9893
20220204,6,11440660,42920.478
20220204,6,11440710,19268.8381
20220204,7,11440660,46357.4961
20220204,7,11440710,18145.4879
20220204,8,11440660,53933.0865
20220204,8,11440710,16773.7783
20220204,9,11440660,62718.9247
20220204,9,11440710,16539.6031
20220204,10,11440660,69508.1444
20220204,10,11440710,16448.5024
20220204,11,11440660,76450.1915
20220204,11,11440710,16743.5649
20220204,12,11440660,82637.9773
20220204,12,11440710,17294.2092
20220204,13,11440660,86790.33109999998
20220204,13,11440710,17720.3097
20220204,14,11440660,90164.1935
20220204,14,11440710,18244.15
20220204,15,11440660,92765.5633
20220204,15,11440710,18258.0037
20220204,16,11440660,94035.4247
20220204,16,11440710,18524.1305
20220204,17,11440660,95352.4444
20220204,17,11440710,18571.9389
20220204,18,11440660,94862.771
20220204,18,11440710,19234.9967
20220204,19,11440660,88559.4393
20220204,19,11440710,19658.1129
20220204,20,11440660,79770.7236
20220204,20,11440710,18614.8709
20220204,21,11440660,62171.2997
20220204,21,11440710,17253.9992
20220204,22,11440660,53308.0918
20220204,22,11440710,17720.7223
20220204,23,11440660,44625.9056
20220204,23,11440710,19990.0394
20220205,0,11440660,43369.4169
20220205,0,11440710,19806.1502
20220205,1,11440660,42766.9965
20220205,1,11440710,19912.0722
20220205,2,11440660,42472.1473
20220205,2,11440710,20065.5793
20220205,3,11440660,42010.5143
20220205,3,11440710,20144.9467
20220205,4,11440660,42282.0901
20220205,4,11440710,20090.1627
20220205,5,11440660,42753.8727
20220205,5,11440710,19962.4004
20220205,6,11440660,43330.8396
20220205,6,11440710,19613.99
20220205,7,11440660,44666.3473
20220205,7,11440710,19390.5461
20220205,8,11440660,47166.1535
20220205,8,11440710,18501.5923
20220205,9,11440660,52863.0102
20220205,9,11440710,17798.9715
20220205,10,11440660,61059.4422
20220205,10,11440710,17602.863
20220205,11,11440660,70267.9491
20220205,11,11440710,18327.226
20220205,12,11440660,80939.6377
20220205,12,11440710,19402.6869
20220205,13,11440660,89267.75229999998
20220205,13,11440710,20430.4922
20220205,14,11440660,96929.5132
20220205,14,11440710,21362.252
20220205,15,11440660,101595.6916
20220205,15,11440710,22383.8351
20220205,16,11440660,104580.7248
20220205,16,11440710,22651.8228
20220205,17,11440660,104740.7178
20220205,17,11440710,22982.8441
20220205,18,11440660,101878.5964
20220205,18,11440710,22486.1098
20220205,19,11440660,95064.1924
20220205,19,11440710,21545.4491
20220205,20,11440660,85041.47659999998
20220205,20,11440710,20144.5649
20220205,21,11440660,62797.9184
20220205,21,11440710,18411.9902
20220205,22,11440660,53158.5053
20220205,22,11440710,19159.7607
20220205,23,11440660,45542.165
20220205,23,11440710,21033.4338
20220206,0,11440660,43948.5598
20220206,0,11440710,20033.0371
20220206,1,11440660,43638.6808
20220206,1,11440710,20188.6485
20220206,2,11440660,43093.9744
20220206,2,11440710,20327.1928
20220206,3,11440660,42829.5944
20220206,3,11440710,20414.7898
20220206,4,11440660,43163.3981
20220206,4,11440710,20676.2968
20220206,5,11440660,43359.6556
20220206,5,11440710,20430.5424
20220206,6,11440660,43560.2613
20220206,6,11440710,20151.1062
20220206,7,11440660,44495.0643
20220206,7,11440710,19904.5816
20220206,8,11440660,45960.8455
20220206,8,11440710,19281.8057
20220206,9,11440660,49430.9397
20220206,9,11440710,18655.351
20220206,10,11440660,55440.2081
20220206,10,11440710,18262.5945
20220206,11,11440660,62099.0681
20220206,11,11440710,18361.1995
20220206,12,11440660,69865.2927
20220206,12,11440710,19326.9244
20220206,13,11440660,76849.017
20220206,13,11440710,20060.5895
20220206,14,11440660,83300.38989999998
20220206,14,11440710,20603.0486
20220206,15,11440660,86596.8803
20220206,15,11440710,20983.2901
20220206,16,11440660,89159.96129999998
20220206,16,11440710,21514.7664
20220206,17,11440660,89424.3183
20220206,17,11440710,21852.8187
20220206,18,11440660,86333.0417
20220206,18,11440710,21345.5581
20220206,19,11440660,80262.39849999998
20220206,19,11440710,20652.2656
20220206,20,11440660,71666.0924
20220206,20,11440710,19359.2016
20220206,21,11440660,55488.5752
20220206,21,11440710,18352.1915
20220206,22,11440660,48709.27
20220206,22,11440710,18677.1193
20220206,23,11440660,41493.778
20220206,23,11440710,20390.3498
20220207,0,11440660,40667.9449
20220207,0,11440710,20033.3414
20220207,1,11440660,40270.8269
20220207,1,11440710,20016.123
20220207,2,11440660,40446.1377
20220207,2,11440710,19913.4433
20220207,3,11440660,40228.1302
20220207,3,11440710,20062.1379
20220207,4,11440660,40636.5494
20220207,4,11440710,20174.7645
20220207,5,11440660,41654.5726
20220207,5,11440710,19948.8289
20220207,6,11440660,42807.5587
20220207,6,11440710,19576.9369
20220207,7,11440660,46404.8234
20220207,7,11440710,18754.5766
20220207,8,11440660,53810.5421
20220207,8,11440710,16908.0062
20220207,9,11440660,63234.4149
20220207,9,11440710,16924.7343
20220207,10,11440660,69759.3032
20220207,10,11440710,16479.3421
20220207,11,11440660,75561.2354
20220207,11,11440710,16511.6942
20220207,12,11440660,80144.3306
20220207,12,11440710,17458.2228
20220207,13,11440660,84202.9483
20220207,13,11440710,17736.1211
20220207,14,11440660,86537.4596
20220207,14,11440710,17866.6185
20220207,15,11440660,88403.841
20220207,15,11440710,17854.2072
20220207,16,11440660,89635.0055
20220207,16,11440710,17909.1967
20220207,17,11440660,90241.4297
20220207,17,11440710,18013.6892
20220207,18,11440660,87469.5359
20220207,18,11440710,18258.4275
20220207,19,11440660,81214.06699999998
20220207,19,11440710,18400.8412
20220207,20,11440660,73106.70819999998
20220207,20,11440710,17922.4375
20220207,21,11440660,58977.7301
20220207,21,11440710,17502.3973
20220207,22,11440660,51338.9838
20220207,22,11440710,17608.8266
20220207,23,11440660,43367.4053
20220207,23,11440710,19831.8844
20220208,0,11440660,42470.2608
20220208,0,11440710,19931.0053
20220208,1,11440660,41882.4684
20220208,1,11440710,19966.5249
20220208,2,11440660,41663.3285
20220208,2,11440710,20029.7685
20220208,3,11440660,41401.5724
20220208,3,11440710,20011.8043
20220208,4,11440660,41456.4374
20220208,4,11440710,20192.2027
20220208,5,11440660,42292.4458
20220208,5,11440710,19850.8106
20220208,6,11440660,43791.7039
20220208,6,11440710,19517.2775
20220208,7,11440660,46413.4279
20220208,7,11440710,18523.9535
20220208,8,11440660,54397.198
20220208,8,11440710,16912.4819
20220208,9,11440660,63159.2347
20220208,9,11440710,16503.7993
20220208,10,11440660,69018.4657
20220208,10,11440710,16356.2677
20220208,11,11440660,74620.9354
20220208,11,11440710,16826.9049
20220208,12,11440660,79340.2516
20220208,12,11440710,17256.1221
20220208,13,11440660,83202.5628
20220208,13,11440710,18029.5154
20220208,14,11440660,86282.3431
20220208,14,11440710,18015.2078
20220208,15,11440660,87832.5923
20220208,15,11440710,18441.7246
20220208,16,11440660,89349.8257
20220208,16,11440710,18537.6733
20220208,17,11440660,89625.3637
20220208,17,11440710,18449.7622
20220208,18,11440660,88120.0515
20220208,18,11440710,18676.0563
20220208,19,11440660,82035.5562
20220208,19,11440710,18757.7682
20220208,20,11440660,74208.05009999998
20220208,20,11440710,18345.4264
20220208,21,11440660,59380.7106
20220208,21,11440710,17648.6346
20220208,22,11440660,51781.8501
20220208,22,11440710,17874.8727
20220208,23,11440660,43691.7798
20220208,23,11440710,20011.9998
20220209,0,11440660,42831.796
20220209,0,11440710,19988.1772
20220209,1,11440660,42206.5447
20220209,1,11440710,20183.0391
20220209,2,11440660,41965.3751
20220209,2,11440710,20200.1251
20220209,3,11440660,41536.7145
20220209,3,11440710,20165.0135
20220209,4,11440660,41790.7238
20220209,4,11440710,20382.5177
20220209,5,11440660,42688.2591
20220209,5,11440710,20043.2147
20220209,6,11440660,43808.8576
20220209,6,11440710,19789.6174
20220209,7,11440660,46800.5189
20220209,7,11440710,18671.5303
20220209,8,11440660,53996.4539
20220209,8,11440710,17192.9391
20220209,9,11440660,63278.9202
20220209,9,11440710,16971.6709
20220209,10,11440660,69098.1148
20220209,10,11440710,16719.2069
20220209,11,11440660,74660.21859999998
20220209,11,11440710,16939.6717
20220209,12,11440660,80185.1985
20220209,12,11440710,17724.2008
20220209,13,11440660,84328.9822
20220209,13,11440710,17950.1803
20220209,14,11440660,87104.8732
20220209,14,11440710,18053.2995
20220209,15,11440660,88874.99779999998
20220209,15,11440710,18544.1862
20220209,16,11440660,89382.6248
20220209,16,11440710,18865.1354
20220209,17,11440660,90700.9156
20220209,17,11440710,18639.9878
20220209,18,11440660,89689.72909999998
20220209,18,11440710,19108.5781
20220209,19,11440660,83309.37029999998
20220209,19,11440710,19271.0888
20220209,20,11440660,75728.8486
20220209,20,11440710,18561.8449
20220209,21,11440660,60538.7616
20220209,21,11440710,17442.1447
20220209,22,11440660,51874.4772
20220209,22,11440710,17756.6922
20220209,23,11440660,44270.8693
20220209,23,11440710,19919.8779
20220210,0,11440660,42680.236
20220210,0,11440710,19779.2912
20220210,1,11440660,42011.2158
20220210,1,11440710,20001.378
20220210,2,11440660,41851.9738
20220210,2,11440710,19992.0746
20220210,3,11440660,41525.966
20220210,3,11440710,19897.8193
20220210,4,11440660,41748.3336
20220210,4,11440710,20122.7887
20220210,5,11440660,42566.5305
20220210,5,11440710,19873.7847
20220210,6,11440660,43615.0449
20220210,6,11440710,19525.882
20220210,7,11440660,46454.6724
20220210,7,11440710,18513.6055
20220210,8,11440660,53978.1263
20220210,8,11440710,16795.0764
20220210,9,11440660,62798.9138
20220210,9,11440710,16378.7028
20220210,10,11440660,68891.0268
20220210,10,11440710,16214.296
20220210,11,11440660,75102.97569999998
20220210,11,11440710,16714.6801
20220210,12,11440660,80044.44019999998
20220210,12,11440710,17631.5244
20220210,13,11440660,83742.27469999998
20220210,13,11440710,17876.7559
20220210,14,11440660,87054.02559999998
20220210,14,11440710,18048.9299
20220210,15,11440660,89893.9372
20220210,15,11440710,18489.7222
20220210,16,11440660,91892.1417
20220210,16,11440710,18659.1742
20220210,17,11440660,93166.5504
20220210,17,11440710,19150.3196
20220210,18,11440660,91859.50610000001
20220210,18,11440710,19420.8515
20220210,19,11440660,86493.51799999998
20220210,19,11440710,19448.2131
20220210,20,11440660,78546.57589999998
20220210,20,11440710,18614.0736
20220210,21,11440660,62273.5347
20220210,21,11440710,17521.9372
20220210,22,11440660,53155.0717
20220210,22,11440710,17964.4691
20220210,23,11440660,44515.1059
20220210,23,11440710,20084.8052
20220211,0,11440660,43312.0353
20220211,0,11440710,19993.5383
20220211,1,11440660,42654.6648
20220211,1,11440710,20158.5264
20220211,2,11440660,42391.8857
20220211,2,11440710,20141.0879
20220211,3,11440660,42187.9604
20220211,3,11440710,20116.6303
20220211,4,11440660,42337.5887
20220211,4,11440710,20148.6082
20220211,5,11440660,43053.246
20220211,5,11440710,20029.7776
20220211,6,11440660,44431.9401
20220211,6,11440710,19806.3274
20220211,7,11440660,47493.8437
20220211,7,11440710,18805.3743
20220211,8,11440660,54472.7828
20220211,8,11440710,17107.4957
20220211,9,11440660,62680.8432
20220211,9,11440710,16875.8044
20220211,10,11440660,69245.3529
20220211,10,11440710,16805.4494
20220211,11,11440660,76001.3318
20220211,11,11440710,17364.3108
20220211,12,11440660,81594.2614
20220211,12,11440710,17988.3463
20220211,13,11440660,85988.0962
20220211,13,11440710,18493.2426
20220211,14,11440660,89158.1024
20220211,14,11440710,18703.7792
20220211,15,11440660,91379.7818
20220211,15,11440710,18996.8879
20220211,16,11440660,93241.6129
20220211,16,11440710,19436.4391
20220211,17,11440660,94526.8207
20220211,17,11440710,19275.3105
20220211,18,11440660,95065.42890000001
20220211,18,11440710,20088.1359
20220211,19,11440660,89666.7369
20220211,19,11440710,20413.5221
20220211,20,11440660,82425.1241
20220211,20,11440710,19326.6599
20220211,21,11440660,64622.9238
20220211,21,11440710,17722.7798
20220211,22,11440660,54809.5755
20220211,22,11440710,18036.8855
20220211,23,11440660,45298.6703
20220211,23,11440710,20220.6954
20220212,0,11440660,44199.9021
20220212,0,11440710,19984.3712
20220212,1,11440660,43636.6123
20220212,1,11440710,20027.2803
20220212,2,11440660,43172.7378
20220212,2,11440710,20236.3872
20220212,3,11440660,43062.9725
20220212,3,11440710,20190.6574
20220212,4,11440660,43148.6164
20220212,4,11440710,20349.0342
20220212,5,11440660,43531.5146
20220212,5,11440710,20356.677
20220212,6,11440660,44075.301
20220212,6,11440710,20017.3693
20220212,7,11440660,45387.0797
20220212,7,11440710,19719.6596
20220212,8,11440660,47534.4106
20220212,8,11440710,18932.154
20220212,9,11440660,52753.5542
20220212,9,11440710,18116.6739
20220212,10,11440660,60131.46
20220212,10,11440710,17903.1759
20220212,11,11440660,69043.8854
20220212,11,11440710,18311.6254
20220212,12,11440660,78147.8537
20220212,12,11440710,19530.3837
20220212,13,11440660,86203.94689999998
20220212,13,11440710,20808.2565
20220212,14,11440660,93877.1955
20220212,14,11440710,21788.8853
20220212,15,11440660,100258.4253
20220212,15,11440710,22239.1057
20220212,16,11440660,104394.0017
20220212,16,11440710,22306.1192
20220212,17,11440660,105620.8232
20220212,17,11440710,23238.3748
20220212,18,11440660,103280.4739
20220212,18,11440710,23028.7559
20220212,19,11440660,97396.0134
20220212,19,11440710,22351.2347
20220212,20,11440660,87252.2547
20220212,20,11440710,20536.0176
20220212,21,11440710,18299.6183
20220212,21,11440660,64874.4034
20220212,22,11440710,19091.5702
20220212,22,11440660,54334.2193
20220212,23,11440710,21271.3954
20220212,23,11440660,45912.0317
20220213,0,11440660,43980.1403
20220213,0,11440710,20153.3227
20220213,1,11440660,43626.4944
20220213,1,11440710,20361.1398
20220213,2,11440660,43387.1286
20220213,2,11440710,20323.3425
20220213,3,11440710,20388.3247
20220213,3,11440660,43337.5408
20220213,4,11440710,20447.6526
20220213,4,11440660,43667.0301
20220213,5,11440710,20313.2304
20220213,5,11440660,43900.8649
20220213,6,11440710,20168.6717
20220213,6,11440660,43950.4133
20220213,7,11440710,19952.8955
20220213,7,11440660,44961.9828
20220213,8,11440710,19312.5517
20220213,8,11440660,46648.282
20220213,9,11440710,18718.7315
20220213,9,11440660,49954.2156
20220213,10,11440710,18441.0048
20220213,10,11440660,56363.5219
20220213,11,11440710,18742.9357
20220213,11,11440660,62968.6685
20220213,12,11440710,19703.2867
20220213,12,11440660,71330.1286
20220213,13,11440710,20448.0254
20220213,13,11440660,79055.1086
20220213,14,11440660,84954.2494
20220213,14,11440710,21059.2147
20220213,15,11440710,22019.0496
20220213,15,11440660,88471.54399999998
20220213,16,11440710,22357.9847
20220213,16,11440660,91841.574
20220213,17,11440710,22218.0189
20220213,17,11440660,92042.5207
20220213,18,11440710,21903.4293
20220213,18,11440660,89595.7463
20220213,19,11440710,21161.0274
20220213,19,11440660,83999.6413
20220213,20,11440710,19760.9428
20220213,20,11440660,74431.7581
20220213,21,11440710,18350.2374
20220213,21,11440660,57744.574
20220213,22,11440710,18704.2068
20220213,22,11440660,50198.763
20220213,23,11440660,42920.8217
20220213,23,11440710,20307.6006
20220214,0,11440710,20147.7225
20220214,0,11440660,41944.2921
20220214,1,11440710,20075.1398
20220214,1,11440660,41477.407
20220214,2,11440710,20105.6159
20220214,2,11440660,41480.3025
20220214,3,11440710,20139.4023
20220214,3,11440660,41349.5024
20220214,4,11440710,20163.8166
20220214,4,11440660,41849.877
20220214,5,11440660,42600.6689
20220214,5,11440710,19907.108
20220214,6,11440710,19385.0763
20220214,6,11440660,43837.3255
20220214,7,11440710,18519.66
20220214,7,11440660,46905.3828
20220214,8,11440710,17194.9773
20220214,8,11440660,54205.1894
20220214,9,11440710,17026.5377
20220214,9,11440660,63186.8585
20220214,10,11440710,16766.8915
20220214,10,11440660,69531.3545
20220214,11,11440710,17060.4008
20220214,11,11440660,75950.0794
20220214,12,11440710,17617.9434
20220214,12,11440660,80887.2182
20220214,13,11440660,84375.7458
20220214,13,11440710,18164.5543
20220214,14,11440710,18647.9239
20220214,14,11440660,86840.55539999998
20220214,15,11440660,87666.839
20220214,15,11440710,18333.5827
20220214,16,11440710,18268.5089
20220214,16,11440660,88359.8662
20220214,17,11440660,88644.3218
20220214,17,11440710,18410.9742
20220214,18,11440710,18619.2778
20220214,18,11440660,86243.44229999998
20220214,19,11440660,80554.0994
20220214,19,11440710,19016.5187
20220214,20,11440710,18281.587
20220214,20,11440660,72346.75229999998
20220214,21,11440660,58894.1619
20220214,21,11440710,17465.1494
20220214,22,11440660,51687.9604
20220214,22,11440710,17916.8899
20220214,23,11440660,43745.8727
20220214,23,11440710,19915.5511
20220215,0,11440660,42526.5937
20220215,0,11440710,20095.3779
20220215,1,11440660,41807.9958
20220215,1,11440710,20094.7375
20220215,2,11440660,41664.3214
20220215,2,11440710,20305.0591
20220215,3,11440660,41394.0957
20220215,3,11440710,20276.0818
20220215,4,11440660,41700.7272
20220215,4,11440710,20433.0258
20220215,5,11440660,42339.6718
20220215,5,11440710,20054.4842
20220215,6,11440660,43669.7971
20220215,6,11440710,19659.1852
20220215,7,11440660,46884.9624
20220215,7,11440710,18685.3203
20220215,8,11440660,53832.3835
20220215,8,11440710,17387.5197
20220215,9,11440660,62550.2598
20220215,9,11440710,16983.4715
20220215,10,11440660,68314.8456
20220215,10,11440710,16772.2874
20220215,11,11440660,74150.7322
20220215,11,11440710,17148.3936
20220215,12,11440660,78610.74929999998
20220215,12,11440710,17595.8106
20220215,13,11440660,82355.0295
20220215,13,11440710,17825.1926
20220215,14,11440660,84814.32249999998
20220215,14,11440710,18255.1014
20220215,15,11440660,87052.2806
20220215,15,11440710,18417.9667
20220215,16,11440710,18421.8885
20220215,16,11440660,89114.9528
20220215,17,11440660,89498.58509999998
20220215,17,11440710,18423.2689
20220215,18,11440660,87631.341
20220215,18,11440710,18777.9237
20220215,19,11440660,82354.72229999998
20220215,19,11440710,18899.2701
20220215,20,11440660,73630.09269999998
20220215,20,11440710,18131.6927
20220215,21,11440660,58505.0343
20220215,21,11440710,17501.3945
20220215,22,11440660,51645.6705
20220215,22,11440710,17718.745
20220215,23,11440710,19881.002
20220215,23,11440660,43819.1011
20220216,0,11440660,42270.4369
20220216,0,11440710,19823.44
20220216,1,11440660,41708.6823
20220216,1,11440710,19897.3075
20220216,2,11440710,19995.6228
20220216,2,11440660,41330.7606
20220216,3,11440660,41088.8638
20220216,3,11440710,20057.7969
20220216,4,11440660,41274.3661
20220216,4,11440710,20074.8289
20220216,5,11440660,42150.7427
20220216,5,11440710,19861.8803
20220216,6,11440660,43266.0618
20220216,6,11440710,19489.8252
20220216,7,11440660,46572.1071
20220216,7,11440710,18463.0406
20220216,8,11440660,53717.2086
20220216,8,11440710,17389.8804
20220216,9,11440660,62314.0638
20220216,9,11440710,17268.1734
20220216,10,11440660,68298.8167
20220216,10,11440710,17258.5677
20220216,11,11440660,74304.56969999998
20220216,11,11440710,17198.4572
20220216,12,11440660,79249.0484
20220216,12,11440710,17713.0831
20220216,13,11440660,82671.7051
20220216,13,11440710,18042.2789
20220216,14,11440660,85170.2602
20220216,14,11440710,18298.1734
20220216,15,11440660,86954.9799
20220216,15,11440710,18699.8538
20220216,16,11440660,88095.8294
20220216,16,11440710,18893.5441
20220216,17,11440660,88862.16009999998
20220216,17,11440710,18921.5942
20220216,18,11440660,87548.44079999998
20220216,18,11440710,19085.5206
20220216,19,11440660,81679.493
20220216,19,11440710,19035.709
