기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20191,11440710,연남동,CS300035,인테리어,3520240,270,3520240,0,397885,2261484,860871,0,0,0,0,0,0,0,2659369,860871,0,397885,3122355,0,1258756,0,2261484,0,0,270,0,80,47,143,0,0,0,0,0,0,0,127,143,0,80,190,0,223,0,47,0,0
20191,11440710,연남동,CS100004,양식음식점,2214259256,69913,1235803291,978455965,166920580,212931459,241329636,253527331,361094285,564430512,414025453,176432461,0,311353103,421909558,871716787,432847347,776615249,1389760247,16807788,1324798626,536423478,149081042,113723901,25540663,40501,29412,5006,6937,8305,8835,11418,16477,12935,3705,0,12790,16992,27954,8472,22025,46793,989,43692,14867,4584,4009,673
20191,11440660,서교동,CS200037,노래방,1833160486,110778,1110232640,722927846,162882426,194323043,201929008,236883694,314214469,418952014,303975832,702199767,54751195,64128385,150079042,290886093,571116004,1110007443,628379290,56061332,752435449,376162290,285281968,215747295,52698400,65697,45081,10739,12202,12438,13344,16974,25451,19630,20771,2474,6449,17378,34222,29484,54055,56027,8384,71410,14717,7043,7255,1269
20191,11440660,서교동,CS200028,미용실,7872118019,118739,4774551376,3097566643,670554988,742269469,1001971445,993824605,1365930869,1970785351,1126781292,5638418,63037272,1369380050,2643229816,3472706684,318125779,2815938779,5036693295,88450926,2847470367,2398746898,1385579593,872814566,259569725,75241,43498,11618,11109,16247,16630,19637,26849,16649,30,1415,24411,38567,50744,3572,58865,59753,1286,48006,34168,18296,13053,3805
20191,11440660,서교동,CS300020,서적,2427336423,103565,1433776728,993559695,232099286,207193236,287001083,341916171,365566952,621110665,372449030,0,101854564,352132217,807838690,1016473687,149037265,968936298,1274954434,94766240,1055623265,608547642,264648830,193493230,26811525,61047,42518,9681,9874,10696,13558,17238,24745,17773,0,1359,14170,32061,48685,7290,37210,65418,4903,54327,26198,9464,6572,1168
20191,11440660,서교동,CS300014,신발,5220374580,114392,3143788601,2076585979,468925783,508522519,483417507,814099240,868823552,1213984881,862601098,0,13354678,962081719,1518533698,2248738903,477665582,2617181280,2603193300,247005042,2717734156,1089475223,626830699,448143545,91185915,69911,44481,11258,12934,12627,14890,18202,25654,18827,0,241,15835,32572,52048,13696,41285,73107,7109,61526,17828,15157,10724,2048
20191,11440660,서교동,CS300031,가구,1584886637,4033,706991300,877895337,149468180,167843052,144354370,197627663,47698035,456100258,421795079,0,12237869,306692232,498568630,767387906,0,775457114,795036868,0,108003659,346761058,692358465,366151261,57219540,2122,1911,360,386,503,522,351,867,1044,0,14,673,1464,1882,0,1358,2580,0,280,1049,1199,990,422
20191,11440660,서교동,CS300007,육류판매,2569141181,28213,2353169998,215971183,166418606,152777279,1190635376,373395137,469943600,172896709,43074474,0,831592473,327659802,779787590,610708956,19392360,1749989267,808686090,20798,35218606,355521396,183680902,418439802,1565793852,22280,5933,3967,3013,6220,3513,5567,3454,2479,0,3843,5164,7998,10100,1108,14958,12985,6,2731,3908,4905,6518,9875
20191,11440660,서교동,CS200016,당구장,53624650,4134,33372179,20252471,6519091,5232058,7289910,5598632,8732488,12203786,8048685,5648637,309008,1108900,7591640,21664461,17302004,45848876,7187688,2439500,27712173,7480986,7144555,5299524,2959828,2680,1454,486,420,579,463,732,880,574,382,24,98,594,1736,1300,3503,615,245,2325,476,477,391,203
20191,11440710,연남동,CS300022,화장품,52186647,2279,29395477,22791170,3507687,1809045,7981001,12281007,3816737,8952244,13838926,0,2223732,12057641,16079193,21826081,0,32549721,18625868,0,6999021,9450854,14960943,6923331,12841439,1139,1140,212,26,314,365,222,414,726,0,61,719,526,973,0,1630,624,0,410,627,603,334,280
20191,11440710,연남동,CS200029,네일숍,87636087,499,71677432,15958655,12452540,7797961,15264322,22938062,13224547,15958655,0,0,0,17472997,17667719,49401480,3093891,11049095,75588193,0,20568035,34917626,19715796,2813839,8621992,409,90,73,38,82,121,95,90,0,0,0,116,120,255,8,58,430,0,177,174,84,15,37
20191,11440710,연남동,CS200024,스포츠클럽,32576227,133,32576227,0,4931221,10103019,9931240,7162371,448376,0,0,0,1537289,5223290,3971331,17197511,4646806,15887320,9992381,0,4850614,12573995,0,5572674,2882417,133,0,29,28,29,41,6,0,0,0,12,24,12,61,24,75,47,0,18,40,0,46,18
20191,11440660,서교동,CS200029,네일숍,221324338,2799,164915045,56409293,71966152,14164577,27634940,26774656,24374720,47751481,8657812,0,940000,18253155,42435436,114953014,44742733,17427466,200054860,1411808,42610940,80385973,65326575,21639386,6107643,2033,766,440,272,411,491,419,567,199,0,30,374,871,1312,212,266,2504,41,1099,966,399,167,97
20191,11440660,서교동,CS300033,철물점,460821818,13085,305777166,155044652,50326724,35627579,71916548,85694991,62211324,78151664,76892988,0,167334244,96408323,139946343,57132908,0,243370630,41853956,0,23702188,114312434,84165348,37981774,25062843,10357,2728,2013,1590,2542,2199,2013,1430,1298,0,4053,3205,3575,2252,0,7310,1748,0,1085,2464,2888,1510,1112
20191,11440710,연남동,CS200025,자동차수리,98255018,626,80205334,18049684,23201043,15332237,6881401,14294219,20496434,18049684,0,0,14968891,36559037,36620361,10106729,0,64534718,8362941,0,0,9881165,33162807,10089586,19764101,545,81,162,152,42,75,114,81,0,0,197,220,146,63,0,389,63,0,0,71,163,83,138
20191,11440710,연남동,CS100003,일식음식점,1093518987,26199,640472899,453046088,61920104,113784091,130030041,143379257,191359406,265012687,188033401,102862157,2546553,114998005,121388007,398818506,352905759,490484147,531425640,8173437,494278105,286033110,128117535,78560620,26746979,15337,10862,1264,2985,3430,3439,4219,6139,4723,1576,16,4512,4260,10151,5684,10576,14532,404,13371,5802,2788,2070,678
20191,11440660,서교동,CS100003,일식음식점,8141791303,297287,5187517293,2954274010,867827627,923149491,988280690,1070573238,1337686247,1745762348,1208511662,573552148,14326943,1250733129,1117408740,3292972134,1892798209,4155790409,3339636279,195900108,3729349549,1820166895,894790979,642686782,212532370,194615,102672,36289,33863,37084,40846,46533,57907,44765,18058,435,70078,54089,115354,39273,144584,145200,13495,166218,52845,27281,24767,5174
20191,11440710,연남동,CS100010,커피-음료,2667344854,360657,1819667742,847677112,304258326,373339460,384495801,369428872,388145283,477493969,370183143,1369642,251466405,577221388,950685926,775183122,111418371,937219350,1619316673,18121186,1168752410,789415794,351960307,166052418,62233904,287206,73451,51867,57014,57381,62439,58505,41307,32144,36,84336,84636,106221,77262,8166,154516,198880,2233,133614,129594,63823,20360,3771
20191,11440710,연남동,CS200028,미용실,278535246,6763,186193539,92341707,42207881,13471127,44166827,42926675,43421029,62687929,29653778,0,2255735,40866775,86754760,131700192,16957784,123865215,153651978,569014,70730820,100335043,49491228,39955891,16435197,4497,2266,886,491,927,1119,1074,1453,813,0,89,1398,2223,2894,159,4096,2642,50,1324,2308,1517,1095,444
20191,11440710,연남동,CS100009,호프-간이주점,1336603306,26480,842781687,493821619,114108759,161269658,157245270,181371631,228786369,299982126,193839493,411283696,7587707,4423306,3256569,261847390,648204638,688989406,609053941,11054845,659963317,425778591,120452702,67002806,13791086,16891,9589,2289,3205,3204,3487,4706,5772,3817,7643,46,291,183,5441,12876,13060,13037,315,13972,8152,2012,1387,262
20191,11440710,연남동,CS300021,문구,8797469,1178,6492127,2305342,1384787,1771515,1286721,1403767,645337,1129340,1176002,0,1020203,2353583,2195414,3129412,98857,3461051,5016913,25307,1345542,2494314,3098642,818449,695709,910,268,238,214,150,205,103,165,103,0,127,371,260,412,8,447,684,8,255,351,333,105,79
20191,11440710,연남동,CS300007,육류판매,39752686,876,26723177,13029509,562690,1079259,11885680,6111186,7084362,11968699,1060810,0,0,618037,562690,32087184,6484775,8518762,12180862,0,6484775,1522032,6249552,4635277,1807988,553,323,46,92,185,92,138,277,46,0,0,46,46,692,92,368,230,0,92,92,230,92,92
20191,11440660,서교동,CS200034,여관,136955756,1737,114815811,22139945,8614518,15254335,22597555,28120629,40228774,14343745,7796200,35390288,22264638,7364338,41332942,11396845,19206705,66403953,64795465,4569024,60913473,8459286,23642100,32741566,873968,1368,369,182,258,269,360,299,218,151,650,207,84,234,227,335,1146,526,77,1009,172,278,128,8
20191,11440710,연남동,CS100005,제과점,247944502,29983,154581092,93363410,24793926,22520533,29098014,32420841,45747778,51032386,42331024,0,21910777,54060899,67980672,80559529,23432625,88288281,145848286,2058130,78517876,64339664,43778993,31615402,13826506,18746,11237,3305,2833,3542,4085,4981,6048,5189,0,3014,6576,7748,9558,3087,11019,18029,341,9828,8322,5150,3730,1676
20191,11440660,서교동,CS200008,한의원,2691240051,27404,2250046383,441193668,440871527,379801037,507592443,430613032,491168344,416523556,24670112,0,317780674,913388753,799286371,650591758,10192495,510633710,2176670559,3063498,427682644,929427071,654975110,418968624,253187323,23310,4094,4478,3594,5256,4833,5149,3629,465,0,3461,8471,7606,7678,188,9150,18244,42,4420,8147,6348,4497,3940
20191,11440660,서교동,CS200030,피부관리실,462875948,4404,350705258,112170690,98414026,29644173,84620788,59265558,78760713,93345788,18824902,732763,28476571,110498842,133639675,174242138,15285959,93673415,359189375,378085,146842274,136397178,81296454,65264341,22684459,3244,1160,530,353,644,748,969,880,280,13,101,909,1317,1866,198,707,3637,17,2207,1263,314,393,151
20191,11440660,서교동,CS200006,일반의원,15105470974,276077,12597519401,2507951573,2458058101,2468222223,2422467355,2772226372,2476545350,2418097880,89853693,0,1518185372,4575790107,5126623124,3814031472,70840899,3471941490,11567215751,32897997,4078094355,4443278087,2664408379,2305992062,1514486361,237709,38368,51405,42492,41763,51990,50059,36931,1437,0,45980,78871,94765,56180,281,101829,174137,1511,75185,62179,48718,47170,41203
20192,11440710,연남동,CS100004,양식음식점,2200074511,65903,1227647830,972426681,198013162,193639800,229588641,275397349,331008878,549661636,422765045,184879944,1193933,338271785,341686533,856252126,477790190,831069916,1311801150,18596215,1185069827,582793765,208612133,121328643,26470485,37825,28078,6274,6305,7540,8002,9704,15586,12492,3926,38,13319,13428,26286,8906,22688,41902,1004,39056,15317,4713,3750,748
20192,11440710,연남동,CS300011,일반의류,712535236,4806,435789927,276745309,61414171,77176128,97860082,110290163,89049383,182380713,94364596,1619713,1186219,170752418,288486300,241987496,8503090,149408642,558506067,238777,88348299,128916597,225726815,194002642,70681577,2860,1946,378,597,690,545,650,1248,698,24,15,847,1874,1790,256,1291,3484,13,1226,980,914,1231,410
20192,11440710,연남동,CS100005,제과점,220244980,28384,136660040,83584940,26723596,21405857,26924214,27440781,34165592,45075360,38509580,0,23839345,42767254,58659781,71137661,23840939,79115052,128974541,2330603,70823039,55683085,38336187,27264958,13651720,18386,9998,3591,3125,3563,3722,4385,5360,4638,0,3610,5569,6976,9092,3137,10444,17118,397,9169,7813,5024,3367,1792
20192,11440710,연남동,CS200003,예술학원,248247052,339,239417767,8829285,0,62956281,51248438,67969467,57243581,7829285,1000000,0,0,3000000,103528106,141718946,0,137571132,91789036,0,8295628,7829285,103528106,109707148,0,289,50,0,71,80,69,69,41,9,0,0,27,93,219,0,186,129,0,41,41,93,141,0
20192,11440660,서교동,CS200029,네일숍,267841230,3354,195230342,72610888,46259859,15282205,59829885,49015902,24842491,39210525,33400363,0,3561285,35339025,67626698,104927847,56386375,35857972,228597844,457746,65277050,102902534,78327955,13584618,3905912,2399,955,460,297,554,530,558,599,356,0,43,555,966,1427,363,434,2868,11,1340,1082,535,271,64
20192,11440660,서교동,CS200019,PC방,69817516,12016,44610751,25206765,8398194,8317244,8736255,9063475,10095583,13821256,11385509,13554504,4443570,5506696,12319244,19043635,14949867,59290890,10526626,1207600,49271356,8086811,5608374,5559369,84006,7652,4364,1469,1452,1496,1555,1680,2368,1996,2250,726,911,2181,3371,2577,10017,1999,251,8673,1276,840,955,21
20192,11440660,서교동,CS300004,핸드폰,8919246388,102364,8116384921,802861467,1644109266,1235146823,771529539,1403413215,3062186078,572430888,230430579,147796963,1053386189,2710894522,2910596652,1815482593,281089469,5408173077,3477982471,49301387,2393568884,2243039676,2490936770,1563462593,145846238,87701,14663,22017,13896,14543,15797,21448,9951,4712,2503,15618,28242,27985,20737,7279,57407,43708,1503,36947,21220,20346,16632,4467
20192,11440660,서교동,CS100004,양식음식점,9946129051,340647,5228301763,4717827288,884092179,921031341,1034310903,1020104264,1368763076,2508899937,2208927351,1157543648,81228890,1401302152,1611052539,3657358407,2037643415,4047438765,5287527339,203283366,4758166249,2505922825,1022064384,624990054,220539223,180463,160184,31894,31554,36143,35057,45815,79895,80289,50585,3175,59358,56674,115194,55661,130297,201173,11094,181301,82622,30904,20350,5207
20192,11440710,연남동,CS100003,일식음식점,1082903722,27864,623824410,459079312,72717848,100088208,127084530,143111788,180822036,271952268,187127044,86275509,4901070,133336445,118640238,409717263,330033197,482049594,533871475,10474791,500488576,287714116,109049434,74131617,34062539,16235,11629,1782,2775,3436,3876,4366,6773,4856,1571,22,5331,4131,10878,5931,11502,15189,544,14255,6379,2633,2035,848
20192,11440710,연남동,CS300033,철물점,134530806,7816,109046331,25484475,17207403,11907896,14307145,13734379,51889508,13667657,11816818,0,12986290,53674337,34405620,33206187,258372,81062524,39731008,0,5792463,45505447,20507713,39997215,8990697,5827,1989,1089,898,988,1127,1725,1358,631,0,823,1729,2561,2662,41,5166,1846,0,560,2471,1962,1224,792
20192,11440660,서교동,CS200031,세탁소,62755392,3788,49577568,13177824,10313528,9171241,14466697,6598898,9027204,13177824,0,0,6641780,16778738,20175836,19068943,90095,20967949,37285736,224344,9901637,18485564,14468105,9835338,5338700,3101,687,722,543,789,468,579,687,0,0,519,953,1138,1166,12,1599,2080,20,678,1177,1011,581,213
20192,11440710,연남동,CS200025,자동차수리,170324749,807,155596246,14728503,51084232,6320792,26333864,43037177,28820181,9586352,5142151,0,16031839,42565893,43505705,68221312,0,144308115,6094122,0,0,3715985,28314401,61986142,56385709,718,89,123,99,114,237,145,60,29,0,163,293,154,197,0,560,50,0,0,45,125,269,171
20192,11440710,연남동,CS300022,화장품,53582197,2442,35174002,18408195,11008246,2429290,4545617,7640715,9550134,10571957,7836238,0,2335874,11201991,18745643,21298689,0,32606238,19843216,1292175,5020925,9507373,15819137,6830660,13979184,1449,993,384,51,275,345,394,525,468,0,157,522,847,916,0,1590,824,26,274,675,709,301,428
20192,11440710,연남동,CS100009,호프-간이주점,1368116880,29415,843857458,524259422,113367888,159662461,171894162,184349128,214583819,317727683,206531739,426107564,3807038,9872112,7835207,258381026,662113933,679678792,626004764,3992620,648378295,425369447,134286224,75709960,17947008,17883,11532,2656,3330,3552,3771,4574,6803,4729,8335,99,804,762,5951,13464,14359,14277,213,15017,8553,2737,1666,454
20192,11440660,서교동,CS300035,인테리어,3365271,34,0,3365271,0,0,0,0,0,3365271,0,0,3365271,0,0,0,0,3365271,0,0,0,0,3365271,0,0,0,34,0,0,0,0,0,34,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0
20192,11440660,서교동,CS300015,가방,579959681,20078,302360578,277599103,59731420,44072683,45812912,70417692,82325871,166272908,111326195,0,1522485,45292859,162652162,276250555,94241620,249371838,330587843,16170219,327294111,107331367,68736641,52649111,7778232,11264,8814,2392,1671,1854,2369,2978,5316,3498,0,70,1724,5515,9301,3468,8514,11564,1049,11993,3230,2018,1506,282
20192,11440660,서교동,CS300002,편의점,15079243253,3125870,10322687374,4756555879,1878591719,1955979972,2008500749,2090863435,2388751499,2612133081,2144422798,2378402413,2125950299,1922949160,2061900149,3632471124,2957570108,9226471834,5529303705,378925291,6762483075,3851120041,2117744826,1252626553,392875746,2124991,1000879,387163,406474,412946,433508,484900,552617,448262,426926,483696,430323,461431,769407,554087,1813537,1282874,109507,1568518,736395,377940,234196,69857
20192,11440660,서교동,CS300006,미곡판매,168325014,389,168325014,0,17067110,17415419,122000000,11842485,0,0,0,0,122000000,46325014,0,0,0,46325014,122000000,0,0,0,122000000,0,46325014,389,0,116,116,41,116,0,0,0,0,41,348,0,0,0,348,41,0,0,0,41,0,348
20192,11440660,서교동,CS100002,중식음식점,4194556255,165105,2861024886,1333531369,478778246,535089274,543506277,625410530,678240559,732343575,601187794,151033687,22010802,910787778,535863785,1868330699,706529504,1794885392,1792232052,105896568,1461727083,823800739,542559449,462558825,190574774,115987,49118,21221,21980,22680,23762,26344,26675,22443,3594,1379,48109,29386,64649,17988,68125,88246,7639,74541,31600,20728,15454,6409
20192,11440660,서교동,CS200002,외국어학원,1715884794,7795,1471854451,244030343,318133029,314803507,220308014,332197271,286412630,217615620,26414723,0,166222626,294814708,653157659,514540124,87149677,703311510,959190883,9035214,424867178,413452101,518680290,272014114,24453497,6327,1468,1463,1460,1244,1176,984,1418,50,0,1160,1682,1849,2713,391,3012,4608,80,2835,1767,1443,1342,152
20192,11440710,연남동,CS300004,핸드폰,5359649,164,4535088,824561,0,0,0,0,4535088,824561,0,0,0,4535088,824561,0,0,5359649,0,4535088,0,0,0,824561,0,82,82,0,0,0,0,82,82,0,0,0,82,82,0,0,164,0,82,0,0,0,82,0
20192,11440710,연남동,CS100010,커피-음료,2942725360,431151,2065315727,877409633,402802298,402886888,422502259,433172367,403951915,500900280,376509353,3481416,334632085,741071376,933602796,823754670,106183017,1005950370,1700938931,23961016,1182479109,903932616,382689903,162227773,51598883,350853,80298,70294,72986,69706,68241,69626,46490,33808,181,110460,109514,117117,86046,7833,180354,233380,2958,156137,155071,72233,21792,5543
20192,11440710,연남동,CS300020,서적,313803011,652,313803011,0,69588727,137650630,46323159,54539742,5700753,0,0,0,45379946,31752058,138331118,98339889,0,143098930,170704081,0,11401505,94836095,158304300,42295222,6965889,652,0,153,339,52,65,43,0,0,0,144,106,291,111,0,313,339,0,85,101,268,180,18
20192,11440660,서교동,CS100010,커피-음료,11690641833,1253542,7325832730,4364809103,1322828871,1398972506,1468097318,1468736484,1667197551,2527159184,1837649919,278896331,743749594,2354091410,3177310104,3762285087,1374309307,4332464474,6817840082,292845800,5679888433,2698998184,1326904201,909736896,241931054,817720,435822,150497,153568,164926,162724,186005,250264,185558,22344,99625,269822,350197,390207,121347,465779,749119,38195,634804,292569,134045,92459,22812
20192,11440660,서교동,CS100009,호프-간이주점,16852630512,551753,9251951565,7600678947,1550185634,1448613204,1660665885,1909721482,2682765360,4197234319,3403444628,7552481866,322717922,109215261,168922593,2126112582,6573180288,9501178257,6554043187,489564403,9351110608,3382756716,1503302162,1095191737,233295825,277601,274152,48314,38123,48307,56256,86601,148581,125571,272329,9263,7844,9291,61321,191705,303355,240911,18540,350604,99883,37384,31647,6198
20192,11440660,서교동,CS300011,일반의류,48403734966,1253400,28745278916,19658456050,5492542987,4788829098,5631383667,5809225248,7023297916,11675968958,7982487092,528533242,100635200,4404306704,13286793492,23183379072,6900087256,14945495215,33377922684,3658857022,26901846364,6567304956,5956713413,4395646564,843049581,735558,517842,132546,121956,146419,149142,185495,299437,218405,11889,3686,102149,329776,605098,200802,309633,943485,121770,739414,131369,143184,100531,16846
20192,11440660,서교동,CS300021,문구,6126843450,234961,4456616009,1670227441,872839779,872754284,940395189,883591038,887035719,945892432,724335009,0,379623493,1318629504,1988492809,2393048907,47048737,1910055807,3201075907,250858294,1923450042,1012742237,866607477,777094670,280378989,172406,62555,34278,33878,35377,34066,34807,35833,26722,0,14277,49549,75584,93881,1670,75547,136031,15338,92218,38782,32033,25362,7847
20192,11440660,서교동,CS300017,시계및귀금속,884411518,3721,747224486,137187032,44993813,94226937,420779561,103597734,83626441,83722517,53464515,0,19598558,120527151,255106084,489179725,0,267296926,200896528,1681883,125619930,64831942,64064462,114713717,97281519,2624,1097,472,482,453,535,682,731,366,0,224,803,1352,1342,0,1907,1790,56,1275,898,571,578,319
