기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20234,11140635,약수동,CS300011,일반의류,48,48,0,0,0,0,0
20234,11140635,약수동,CS300013,유아의류,5,5,0,0,0,0,0
20234,11140635,약수동,CS300014,신발,2,2,0,0,0,0,0
20234,11140635,약수동,CS300015,가방,1,1,0,0,0,0,0
20234,11140635,약수동,CS300016,안경,2,3,0,0,0,0,1
20234,11140635,약수동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20234,11140635,약수동,CS300018,의약품,19,20,0,0,5,1,1
20234,11140635,약수동,CS300019,의료기기,1,1,0,0,0,0,0
20234,11140635,약수동,CS300020,서적,5,5,0,0,0,0,0
20234,11140635,약수동,CS300021,문구,3,4,0,0,0,0,1
20234,11140635,약수동,CS300022,화장품,16,20,0,0,0,0,4
20234,11140635,약수동,CS300024,운동/경기용품,7,7,0,0,0,0,0
20234,11140635,약수동,CS300027,섬유제품,6,6,17,1,0,0,0
20234,11140635,약수동,CS300028,화초,6,6,0,0,0,0,0
20234,11140635,약수동,CS300029,애완동물,2,2,0,0,0,0,0
20234,11140635,약수동,CS300031,가구,5,5,20,1,0,0,0
20234,11140635,약수동,CS300032,가전제품,1,1,0,0,0,0,0
20234,11140635,약수동,CS300034,악기,1,1,0,0,0,0,0
20234,11140635,약수동,CS300035,인테리어,6,6,0,0,0,0,0
20234,11140635,약수동,CS300036,조명용품,4,4,0,0,0,0,0
20234,11140635,약수동,CS300041,예술품,1,1,0,0,0,0,0
20234,11140635,약수동,CS300043,전자상거래업,81,81,0,0,5,4,0
