기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20193,D,발달상권,3120175,남부터미널역,1574647,790813,783835,158558,268023,330143,296513,217810,303601,284247,332365,260070,263311,281798,152858,244838,252450,251937,239265,238754,183920,163482
20193,D,발달상권,3120174,논현역 5번,577428,279912,297516,57460,92611,130761,109153,71862,115579,149338,124510,72539,71909,89747,69386,85831,87135,87112,84737,84038,75554,73023
20193,D,발달상권,3120173,교대역(법원.검찰청),5146246,2680711,2465535,698029,863886,971224,935334,712668,965104,760018,1007251,898506,896199,1060248,524024,790883,818898,814573,776963,774674,611859,558395
20193,D,발달상권,3120169,서초역,1911529,1016872,894657,211092,326633,391765,362817,285276,333947,205023,382060,379584,374040,405956,164864,303605,310848,309129,292512,289192,211128,195116
20193,D,발달상권,3120167,고속터미널(고속터미널역),566340,241718,324622,79986,100441,92403,96409,85353,111748,38245,92754,112707,128042,146277,48314,76979,78747,81009,78035,82774,90292,78502
20193,D,발달상권,3120166,방배역,1231133,576261,654870,180405,189916,206288,190538,167128,296858,238488,247043,183321,185888,234404,141988,184196,189739,188105,180640,177888,159088,151479
20193,D,발달상권,3120164,내방역,1236620,563075,673546,178701,174758,221696,201296,163601,296569,224656,255452,184998,187742,243948,139825,185987,187489,185968,180284,178039,162802,156054
20193,D,발달상권,3120163,사당역 11번(사당역먹자골목),1007364,436450,570913,163353,139382,160735,148644,133534,261715,301993,206355,104170,102907,155183,136756,143947,144938,143441,142710,142960,144756,144612
20193,D,발달상권,3120160,사당역(사당),2178967,1033475,1145492,198007,443074,379882,305723,326584,525698,364345,379823,305564,315550,514599,299087,307117,316898,318673,313784,322134,316549,283810
20193,D,발달상권,3120159,서울대입구역,3667345,1777395,1889951,299434,1302174,700838,433824,369656,561420,757649,688180,460543,495150,754829,510995,518643,527406,529239,520981,522451,536765,511859
20193,D,발달상권,3120157,신림역(신림),4610199,2310823,2299377,312495,1580221,981014,540754,467781,727934,972609,869281,559585,604336,954633,649755,630917,634246,646769,642065,649107,710425,696672
20193,D,발달상권,3120156,"총신대입구역(이수, 총신대)",3572454,1656410,1916045,439429,651582,603062,519505,522336,836542,635531,637942,489672,539154,790561,479595,507121,511658,518847,503863,514330,520203,496434
20193,D,발달상권,3120154,장승배기역,631079,284326,346753,83894,105193,100051,90974,89407,161562,122179,122382,84459,91176,128550,82333,92049,92517,91515,89810,88726,90272,86189
20193,D,발달상권,3120153,노량진역(노량진),2120006,1111299,1008706,176122,883516,402401,206443,186942,264582,327213,441027,332388,343988,438356,237035,313235,319091,316750,310451,313089,292146,255243
20193,D,발달상권,3120152,신대방삼거리역,922301,430525,491776,113830,183513,163652,142310,126089,192905,184547,180234,119120,126511,188962,122928,132703,132464,132102,129779,129611,133277,132366
20193,D,발달상권,3120149,여의도역(여의도),1422109,807123,614985,82829,238942,407387,329604,181329,182018,129609,321409,294476,291850,280082,104683,244163,252940,249205,229258,229520,118300,98724
20193,D,발달상권,3120148,국회의사당역(국회의사당),444873,249861,195010,19137,85787,129511,98591,56507,55341,44682,105735,95437,90672,78154,30194,72219,74397,75305,67461,69458,37415,48619
20193,D,발달상권,3120147,보라매역,870514,426153,444361,113237,159902,164521,142295,120176,170384,212837,174496,109039,110021,151782,112339,126218,129937,129767,124473,123631,119648,116840
20193,D,발달상권,3120145,영등포역(영등포),4280027,2165632,2114394,252380,996446,797743,618710,647846,966901,685022,689885,661018,804862,955062,484178,557814,574540,590330,576116,624167,706414,650646
20193,D,발달상권,3120143,당산역,1338016,653801,684215,126059,297303,269218,199357,179912,266168,197941,268389,205958,214614,298130,152984,196676,205126,205324,194590,200822,177391,158088
20193,D,발달상권,3120142,대림역,1984708,960601,1024108,133652,308606,353232,335714,366576,486930,328691,389303,274258,292157,441955,258345,281369,288839,290202,282288,282863,276702,282444
20193,D,발달상권,3120137,문래역(문래로데오거리),44757,20093,24664,6553,5593,7720,8095,6214,10584,10009,9111,6364,6544,7675,5053,6562,6705,6731,6535,6453,6147,5626
20193,D,발달상권,3120136,영등포구청역,1983322,980470,1002852,178212,344055,392079,320865,308157,439953,370195,397576,296679,301138,389331,228403,292097,296373,295759,285689,288653,270834,253917
20193,D,발달상권,3120135,양평역,378510,194774,183737,41149,64939,82849,69870,51793,67910,62975,79355,66118,66094,67635,36333,59623,59337,59521,56450,55713,42923,44942
20193,D,발달상권,3120130,구로디지털단지역,1443638,772963,670676,62436,369690,358844,241858,188215,222594,250432,287073,199199,208144,309729,189063,212431,222070,221754,212604,215240,189336,170202
20193,D,발달상권,3120128,신도림역,651798,298363,353436,61036,131190,151048,106253,89315,112958,109844,119987,96241,105679,145478,74568,91220,92680,94257,92236,93094,99284,89025
20193,D,발달상권,3120125,구로역,991032,497202,493830,106350,140308,176600,176005,160965,230802,161207,215207,149931,156460,199045,109183,146788,148406,147862,141816,144028,135393,126739
20193,D,발달상권,3120123,오류동역,829143,411011,418132,88031,143448,155803,124747,119904,197208,197638,160301,97841,107134,151497,114731,114872,115529,116869,117954,116250,123092,124577
20193,D,발달상권,3120121,까치산역,2683894,1280847,1403046,355133,418262,516542,427448,392314,574194,526330,527653,362218,382175,541359,344160,377641,376934,382874,378983,378063,395552,393847
20193,D,발달상권,3120120,화곡역,1839672,839927,999745,232489,303526,352999,273151,248871,428636,324920,365620,250481,261587,394976,242089,260000,261743,264131,259621,260006,270838,263333
20193,D,발달상권,3120119,발산역(마곡),657836,300416,357420,84364,126003,131448,112728,86882,116410,93024,117049,113590,117317,146214,70641,93848,96604,97621,95174,94827,93661,86101
20193,D,발달상권,3120118,마곡역(마곡),80001,40825,39176,11538,15220,18220,14956,9174,10892,18716,16943,10978,11024,13049,9292,11955,12151,12085,11768,11629,10455,9962
20193,D,발달상권,3120116,송정역,252989,121787,131204,37464,46134,38978,33048,34859,62508,48436,52807,35317,35882,50218,30329,36316,36163,36288,35858,35760,36164,36441
20193,D,발달상권,3120115,김포공항역(김포공항),14210,6902,7309,1655,2535,2708,2334,2036,2946,2739,2968,2094,2194,2679,1536,1983,1976,2006,2028,2009,2090,2118
20193,D,발달상권,3120113,오목교역,2002573,929293,1073281,498551,253753,263437,388741,280421,317672,429608,389145,274767,283792,381684,243579,282129,285096,287125,283361,283605,296575,284684
20193,D,발달상권,3120112,등촌역,1187617,550092,637526,129497,185253,246467,188013,174010,264378,255961,241497,157155,161135,219689,152179,173382,173027,173636,170388,169568,165740,161878
20193,D,발달상권,3120110,목동역 8번출구,1111787,517322,594465,220113,158997,161546,178772,155265,237093,210465,210771,153597,167881,227306,141766,160754,161264,161677,157726,160119,159467,150779
20193,D,발달상권,3120108,신정네거리역,1012469,488781,523688,164566,121647,144380,159192,162098,260588,222815,198244,129108,137587,192476,132240,145765,146684,146385,143601,142753,144935,142348
20193,D,발달상권,3120107,공덕역(공덕오거리),1495733,713728,782005,162384,247712,324436,279194,225161,256845,179307,312196,271244,269267,318647,145075,236266,239622,239088,226151,226166,172746,155696
20193,D,발달상권,3120106,마포역,761313,374217,387096,74340,112412,166133,152599,112995,142836,135584,155188,118062,116833,148551,87095,116293,118885,118991,113972,114540,93134,85500
20193,D,발달상권,3120105,상수역(홍대),1340579,617642,722936,160020,495168,260981,163809,100979,159624,264838,236625,184950,193751,280162,180253,185389,192506,191328,189205,194333,200670,187147
20193,D,발달상권,3120103,홍대입구역(홍대),5017128,2352950,2664178,680139,2135515,923983,554225,318093,405172,891287,662779,664916,832911,1253656,711578,644639,656609,672070,679286,741821,867779,754925
20193,D,발달상권,3120101,합정역,1841249,830608,1010641,154202,460491,437520,302193,222848,263996,298161,337459,284508,294258,405917,220947,260381,269001,268790,261844,270128,260956,250147
20193,D,발달상권,3120100,망원역,610477,263948,346531,65558,129903,132105,98506,65724,118682,123641,117405,82859,89006,120815,76752,88908,90472,90500,88299,87277,84285,80736
20193,D,발달상권,3120099,월드컵경기장역(월드컵경기장),10903,5097,5806,1396,1791,2017,1869,1407,2423,1026,1876,1737,2047,2946,1271,1322,1338,1412,1381,1831,1896,1722
20193,D,발달상권,3120097,충정로역,564249,273496,290753,42139,98844,126401,109661,84439,102764,85758,118487,97202,100246,107690,54865,88079,90968,91080,86392,85014,63906,58811
20193,D,발달상권,3120096,"이화여대(이대역, 이대)",1177626,435460,742165,128299,481540,176181,127432,114773,149401,250499,225158,163182,172868,224688,141232,168226,170758,171578,167452,168029,170458,161124
20193,D,발달상권,3120095,홍제역,1130445,492583,637862,148549,149972,141521,164318,178714,347369,200613,216425,158024,169552,241026,144807,161503,163285,163915,159914,158607,163728,159493
20193,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",6996770,3173320,3823451,742622,3283989,1038415,650249,558756,722741,1097888,1092533,1028071,1154674,1719836,903768,958362,989665,1002123,980026,1021054,1079093,966448
20193,D,발달상권,3120092,불광역,543316,240752,302563,47983,73878,82099,80934,96407,162016,79646,102485,82579,90728,123695,64182,74628,74934,76577,76357,75784,83764,81273
20193,D,발달상권,3120090,연신내역,2245901,1014179,1231724,250560,380610,312045,312814,337265,652608,455449,418935,284903,309227,464748,312640,313546,319140,321864,317247,317071,333958,323076
20193,D,발달상권,3120089,구파발역,260959,115705,145254,56555,33997,34673,44740,32661,58335,64678,54857,30501,31551,44879,34494,37470,38077,38187,37464,36769,37069,35922
20193,D,발달상권,3120088,구산역,520487,223673,296813,90095,71226,77071,77487,73257,131350,96762,95720,68538,78019,112344,69104,75101,74921,75928,74672,74300,74809,70755
20193,D,발달상권,3120087,응암역,1040217,467809,572407,151718,158540,166495,160463,150170,252832,156113,202587,139508,153006,243987,145016,144738,149142,149751,147167,142318,154477,152623
20193,D,발달상권,3120086,태릉입구역,525062,253448,271614,51155,103476,80678,75939,88061,125753,104774,107455,67893,72640,102669,69628,75084,75146,75736,74000,74823,75850,74423
20193,D,발달상권,3120084,공릉역,588022,284745,303277,79009,136970,83165,76900,80241,131738,121784,108518,75937,80303,123324,78155,82236,82225,83069,82367,82403,87891,87831
20193,D,발달상권,3120081,노원역,5034299,2245703,2788597,834828,1107295,679293,706978,734285,971621,651216,843891,803610,919199,1229697,586685,695770,716069,733236,704460,731336,760454,692976
20193,D,발달상권,3120080,마들역,131954,55120,76834,27735,13432,19591,19775,18480,32940,17511,26020,20450,23315,31225,13434,18663,18444,18870,18082,18084,20531,19278
20193,D,발달상권,3120079,창동역,695130,310753,384378,102609,97146,90049,102793,113693,188841,83389,132781,112344,124539,165488,76591,98720,98729,100028,99452,101042,103044,94115
20193,D,발달상권,3120078,미아사거리역,1254491,561121,693370,166369,222320,174580,181538,189581,320105,211738,217738,172242,197073,284134,171566,175810,180650,184216,178821,181605,183245,170145
20193,D,발달상권,3120077,미아역,1349603,609310,740293,167406,197708,171106,200329,232848,380204,275453,277031,182010,188714,259905,166489,193085,190948,193487,191593,192120,196040,192328
20193,D,발달상권,3120076,수유역,5959406,2791979,3167428,513285,1402333,913619,869385,903979,1356805,1165386,1098086,775213,836756,1247471,836494,828251,848361,862513,838758,862514,883300,835711
20193,D,발달상권,3120075,월곡역,482716,217136,265579,66211,89042,67681,72286,69770,117726,101529,98533,63173,66889,91951,60642,69629,69789,69911,68883,68343,68952,67208
20193,D,발달상권,3120074,안암역,606354,319510,286844,75678,278564,68504,52264,48904,82440,131209,111627,84188,85433,115778,78120,90421,93842,93200,89270,84618,79904,75100
20193,D,발달상권,3120070,한성대입구역,542504,243992,298512,80762,108354,82754,79065,75664,115908,92032,101764,79514,85988,116902,66303,78505,79002,78517,77835,76586,76481,75578
20193,D,발달상권,3120069,상봉역,2243601,1026935,1216666,205025,421052,406755,320737,349888,540146,444993,420750,298113,322223,467823,289699,308787,309210,313616,311667,312621,351894,335806
20193,D,발달상권,3120068,사가정역,418582,195979,222604,48967,63459,59796,64713,69881,111768,76433,75435,55358,59458,93584,58317,59123,59637,60213,60076,60044,61247,58241
20193,D,발달상권,3120066,장한평역(장한평),1790726,942122,848605,127633,264944,344509,305580,315057,433006,346736,373699,266514,271230,329249,203297,263906,266462,272026,262407,261732,236679,227514
20193,D,발달상권,3120065,회기역,1197409,565201,632208,128953,386830,163654,140128,138401,239442,198512,248615,168794,177460,255672,148355,170417,172912,174999,169214,167632,174192,168044
20193,D,발달상권,3120063,청량리역(청량리),860196,401204,458992,70109,116386,100787,109537,143509,319868,107593,151178,150667,172465,193179,85115,117239,121592,123299,119946,123684,131290,123148
20193,D,발달상권,3120062,신설동역,2155360,1122192,1033169,166308,377737,371544,355189,371234,513347,368831,458951,366598,367179,381954,211847,322938,323443,323092,311970,323022,279762,271133
20193,D,발달상권,3120060,강변역(테크노마트),229576,108535,121041,28556,43920,36285,36650,34833,49332,32603,46139,35939,38263,50386,26246,32621,32000,33273,32757,33754,34157,31015
20193,D,발달상권,3120057,아차산역,1244998,545659,699340,215505,167824,198924,189003,191007,282735,279661,251947,154951,162319,234289,161830,175789,176173,177465,174881,172215,180672,187802
20193,D,발달상권,3120056,구의역,2083096,1021563,1061532,211693,409675,386731,326110,307370,441517,462693,399884,257455,274464,401837,286764,297612,305139,304338,298077,298148,297545,282237
20193,D,발달상권,3120055,군자역,1850896,886157,964739,167181,389831,389611,268618,265896,369760,377186,363619,242327,253976,370203,243587,266479,266399,266816,263739,263887,263231,260345
20193,D,발달상권,3120054,어린이대공원역,1360496,672737,687757,133262,539342,231088,138322,131849,186632,341615,280815,167079,163021,229904,178062,192364,194074,193997,192531,189065,199411,199053
20193,D,발달상권,3120053,건대입구역(건대),2970846,1396259,1574586,323373,1234409,486092,310397,267629,348946,518618,442734,357633,425372,764005,462485,399513,402689,409087,409675,433834,484511,431537
20193,D,발달상권,3120052,성수역,1292547,680612,611935,90693,275642,291678,224994,199070,210471,159882,278082,238640,241944,257687,116312,207179,214256,211999,198155,199903,139690,121365
20193,D,발달상권,3120051,뚝섬역,1883537,949347,934191,163239,409175,442286,330323,250525,287988,270172,383164,334229,338882,382652,174440,298300,308171,303327,286361,289197,211523,186661
20193,D,발달상권,3120050,서울숲역,217888,109171,108716,25668,39146,49325,37896,29352,36502,46253,46786,32177,32500,36571,23599,32896,33878,33528,31912,31765,27818,26090
20193,D,발달상권,3120049,왕십리역(왕십리),2397309,1109896,1287412,321494,736433,371717,295978,280444,391242,529211,449278,306601,316256,478671,317290,337713,344092,349508,341302,347605,350963,326126
20193,D,발달상권,3120048,금호역,934095,438067,496028,151335,114795,143715,140425,133083,250742,196798,177050,117542,125823,193273,123608,127998,129068,131203,130002,129680,143418,142728
20193,D,발달상권,3120046,이태원(이태원역),1625294,822777,802517,91701,513301,392617,228312,171502,227860,369415,264193,195241,214122,337580,244743,197831,197617,207562,215578,242840,296836,267029
20193,D,발달상권,3120044,삼각지역,632995,332784,300213,54120,110142,139657,113436,90587,125054,114117,136156,100819,97256,116506,68141,94097,97046,96244,91913,92541,82112,79042
20193,D,발달상권,3120043,서울역,1058408,553055,505353,32455,171691,265646,253668,174750,160198,84063,252727,238603,236554,184956,61505,180860,191713,187457,172852,173663,89840,62022
20193,D,발달상권,3120042,"숙대입구역(남영역, 남영동)",424147,209968,214179,36637,99506,85257,73179,57471,72095,39953,95379,81258,80069,91145,36344,65288,66589,66610,63808,66036,50608,45208
20193,D,발달상권,3120041,신용산역(용산역),1910081,985026,925055,147257,366231,501262,368082,239494,287756,303692,399876,328508,331256,360712,186037,299556,306642,307720,290602,288289,217680,199591
20193,D,발달상권,3120040,용산전자상가(용산역),1352692,736062,616630,143858,206333,292532,262222,187857,259889,222585,277150,223505,230796,260026,138632,201529,207192,206344,197194,199092,175501,165840
20193,D,발달상권,3120039,신당역,2905184,1382226,1522957,174977,479527,593989,501143,498754,656796,601393,579605,417352,411672,529865,365297,434021,455264,448661,433390,430623,377524,325701
20193,D,발달상권,3120038,약수역,1456822,681353,775469,178540,223202,250274,221772,200256,382776,323806,291721,193553,196823,268682,182238,209201,213216,213409,210365,208425,203249,198960
20193,D,발달상권,3120037,동대문역사문화공원역,3807325,1867787,1939540,241861,776630,820969,670483,579687,717697,613646,728591,637888,660627,747434,419138,569749,593042,590472,569988,582122,494495,407457
20193,D,발달상권,3120033,을지로4가역,845606,526674,318935,29356,110472,137017,163254,178042,227465,80244,175600,177094,184257,168299,60114,143948,148132,145707,133743,136759,84500,52819
20193,D,발달상권,3120032,충무로역,2134542,1205700,928842,152237,465710,356599,384319,349922,425755,281562,425043,408560,416978,416531,185868,347347,364745,359109,335102,331503,219030,177707
20193,D,발달상권,3120031,을지로3가역,2448434,1446579,1001856,81575,414437,507476,498026,434300,512621,189491,517688,528094,537368,503216,172578,416708,431350,427036,388700,399597,218090,166956
20193,D,발달상권,3120027,명동역(명동재미로),941917,438386,503531,73882,185095,200174,168383,132756,181626,109464,187668,186925,192631,186908,78321,144537,150273,148592,141311,143703,116510,96990
20193,D,발달상권,3120026,을지로입구역,1002762,534916,467846,33878,212217,276385,218568,135166,126546,48439,211423,230333,237206,216321,59039,170763,180379,176987,164117,164518,85262,60738
20193,D,발달상권,3120024,회현역,853117,382582,470535,36329,111105,167626,161372,149704,226981,116574,179556,182988,165361,141068,67568,130413,141401,139178,131606,132156,103448,74914
20193,D,발달상권,3120022,북창동(시청역_6번),1227070,594471,632598,60388,243941,309932,244401,176309,192098,65269,238648,299777,316794,247897,58686,193714,207907,203988,191123,193048,133624,103667
20193,D,발달상권,3120021,시청역_8번,486646,269017,217629,15973,81014,139190,128708,70557,51204,29872,116092,117774,115579,84682,22648,88361,92412,90458,82135,81497,29377,22406
20193,D,발달상권,3120020,시청역_1번,79513,40395,39119,7136,12697,19428,18151,11705,10398,5404,18442,18516,18262,14587,4301,13602,14435,14096,13165,12903,6239,5073
20193,D,발달상권,3120017,동묘앞역(동묘),810057,379881,430175,52669,115589,143481,152890,144414,201015,134093,159352,135544,141711,150393,88963,117648,124320,123147,115726,117946,110536,100734
20193,D,발달상권,3120016,동대문역,1479690,720456,759234,79169,189344,239665,249527,299822,422165,293521,278639,239089,239465,264393,164583,212399,223036,221755,215737,221228,207202,178333
20193,D,발달상권,3120014,종로5가역,1307240,707361,599880,65599,202360,216178,231056,249723,342324,181101,268262,260864,259923,231751,105338,205550,215718,213105,201283,203156,150822,117605
20193,D,발달상권,3120012,대학로(혜화역),4007555,1754042,2253514,521113,1344764,650434,520691,398670,571883,588728,596864,576256,695044,1044914,505750,525418,550380,572930,557307,580520,640461,580541
20193,D,발달상권,3120009,종로3가역,7073064,4034715,3038348,364410,1506615,1213694,1162187,1038797,1787359,725186,1183641,1403120,1516701,1618844,625572,1068836,1115160,1111520,1062901,1091736,926571,696340
20193,D,발달상권,3120007,북촌(안국역),981162,486663,494499,110170,138748,197605,188097,146933,199608,133749,218944,185677,183010,177494,82288,150690,157840,156027,149212,149763,116891,100739
20193,D,발달상권,3120006,종각역,2977730,1644876,1332855,144744,732957,640967,547161,391006,520896,230533,531128,629056,647721,694869,244421,477548,500545,500396,470502,478487,322815,227440
20193,D,발달상권,3120003,광화문역,1500487,764690,735797,93486,253657,344941,322695,219366,266342,169746,315964,301970,299474,296350,116982,238243,248358,249750,234356,233958,158646,137176
20193,D,발달상권,3120002,서촌(경복궁역),1409301,669461,739840,163308,247013,252937,253736,200951,291355,234122,266677,225453,235114,287017,160917,204148,210047,213571,205988,206970,194726,173850
20193,D,발달상권,3120001,서대문역,1278416,642858,635557,132432,196150,260549,256098,200143,233045,135346,285161,245950,235421,260165,116372,209227,217250,216792,197937,196611,127257,113344
20193,A,골목상권,3111080,굽은다리역 3번,665606,304872,360734,114346,81264,84369,97443,108269,179914,174093,130879,74983,75530,116841,93279,91087,91644,93257,90666,91188,96953,110811
20193,A,골목상권,3111078,굽은다리역 4번,2888962,1305839,1583122,456613,349232,417562,427442,488096,750016,877352,591988,300775,296825,431910,390111,414212,405608,406311,405793,403830,423693,429515
20193,A,골목상권,3111075,굽은다리역 2번,1562588,699256,863332,303616,176696,203363,226229,236612,416070,539768,340747,150564,134756,188995,207758,223340,222075,222053,222376,217800,223153,231792
20193,A,골목상권,3111074,명일역 1번,539037,242685,296352,102487,57189,70074,86537,81939,140811,169956,112449,54411,52641,75771,73810,75625,75956,75787,77070,76128,79172,79300
20193,A,골목상권,3111073,둔촌동역 1번(한산중학교),3742215,1776781,1965433,616868,470008,550585,565136,572206,967409,1066941,806140,431042,396794,550741,490556,548064,548646,541521,535269,531793,512065,524854
20193,A,골목상권,3111072,굽은다리역 1번(십자성마을),2362440,1112799,1249641,417271,275855,348341,348267,345835,626872,669932,489849,258492,256812,374785,312569,334073,329937,329873,333970,329041,346653,358891
20193,A,골목상권,3111064,둔촌동역 4번,753474,369106,384367,138554,97959,105118,120367,114102,177375,247586,151089,72802,69526,105684,106786,106592,107878,109896,109120,104985,106192,108809
20193,A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),599160,303461,295700,130946,68925,78425,99668,86285,134910,176455,124097,66845,63096,90005,78662,84222,84932,86485,84403,82906,84351,91863
20193,A,골목상권,3111061,암사역 1번,2024708,928803,1095905,288730,252498,332403,326285,309940,514851,576571,407406,215911,217154,333358,274308,284358,283002,283876,286594,278317,298452,310110
20193,A,골목상권,3111060,암사역 2번(서울강동초등학교),2979855,1397905,1581950,517600,346212,463756,434791,473088,744407,802283,615256,331611,333725,497818,399161,420552,420965,420915,420413,414710,434329,447973
20193,A,골목상권,3111059,강동역 4번(강풀만화거리),3546167,1638077,1908088,474359,484079,594082,552342,558561,882744,1009335,735098,391056,386976,556125,467578,506251,503450,510956,502971,491073,509713,521753
20193,A,골목상권,3111054,암사역 4번(삼성광나루아파트),259454,121465,137988,47101,28139,40926,43298,41152,58837,76877,53179,24841,24063,42025,38469,35457,34932,34631,34735,34498,40966,44235
20193,A,골목상권,3111052,암사역 3번(천호동자전거거리),1057243,509565,547679,171092,118906,194322,171594,168629,232702,289151,215109,115820,120395,174829,141941,150567,149639,149465,149613,148163,154498,155298
20193,A,골목상권,3111051,천호역 6번,3266917,1526227,1740689,468757,426913,550081,480499,508963,831705,931854,670032,356190,352817,522213,433810,462801,464582,459017,451488,453430,479607,495992
20193,A,골목상권,3111050,강동구청(강동구청역 2번),374804,171102,203701,65495,43222,59737,60442,57253,88654,103048,74794,46327,46043,57998,46596,55721,56152,56480,55553,54392,48368,48140
20193,A,골목상권,3111048,천호역 1번(천호문구완구거리),1809068,825930,983138,161664,252232,314148,274345,308188,498490,424500,359955,213604,239603,327493,243913,256670,260768,264965,259961,256389,255820,254494
20193,A,골목상권,3111046,마천역(마천초등학교),2089781,999390,1090392,303351,201231,258201,309203,362756,655041,652168,433809,214931,206602,301316,280954,298906,297619,293820,298833,295892,297743,306972
20193,A,골목상권,3111042,거여역 1번(거여공원),1750805,839166,911639,248631,218969,229770,282082,306876,464477,486072,350229,191187,194300,288378,240638,249829,248952,249583,246610,247767,252575,255487
20193,A,골목상권,3111041,거여역 8번,119686,58514,61172,19440,14140,16702,19680,20239,29484,33780,24532,12945,12643,18627,17158,17239,17689,17703,17280,17283,16423,16068
20193,A,골목상권,3111032,방이역 1번,499409,221707,277702,101854,56538,61871,70264,77558,131326,86244,99202,73438,78020,106182,56323,71314,71465,71136,71541,70597,71446,71910
20193,A,골목상권,3111030,방이역 2번,591238,262443,328795,103170,69474,75888,84368,98856,159483,156036,122847,71427,71132,98129,71666,81011,81416,80923,80070,79392,90279,98149
20193,A,골목상권,3111029,오금역 4번,215172,101254,113918,43710,25374,33070,34265,32844,45908,41143,45600,31646,31858,40186,24739,31937,32241,32057,31330,30948,28350,28308
20193,A,골목상권,3111028,문현중학교(장지역 1번),619579,291504,328075,109964,90798,120089,96698,89660,112369,116724,126839,87755,93262,121861,73139,88543,88224,89064,88404,88024,86808,90512
20193,A,골목상권,3111026,문정역 2번,1201981,575716,626265,213699,178439,244474,188414,174675,202281,350197,254772,135401,129246,175301,157065,175299,174771,173677,171869,172088,167109,167169
20193,A,골목상권,3111025,경찰병원역 3번,748605,357243,391364,95227,111343,142754,118438,116965,163881,177141,157445,93480,92806,131176,96558,110440,108380,109389,105746,103876,104267,106508
20193,A,골목상권,3111024,경찰병원역 4번(건너말공원),334298,160163,174135,46639,53175,61852,52080,54096,66459,73842,71090,46060,46865,57683,38757,49913,50813,49153,47927,47366,45165,43962
20193,A,골목상권,3111023,문정역 1번,767406,393344,374062,92939,138792,153567,121867,113311,146930,196029,166422,101070,97136,117401,89350,116105,117073,115508,111970,113377,97479,95894
20193,A,골목상권,3111021,방이역 4번,2470183,1160169,1310016,608659,293685,336394,377310,343758,510377,580336,460207,294838,317457,490781,326564,353835,359056,359063,352269,352641,350558,342762
20193,A,골목상권,3111019,한성백제역 3번,1523595,700214,823382,298942,200889,264887,225260,200511,333107,479331,315780,150360,146294,225374,206458,217168,217695,217002,216542,213923,220691,220574
20193,A,골목상권,3111017,송파나루역 3번,345201,159119,186082,51015,51265,60640,51835,51301,79145,89663,67106,38396,39346,60484,50204,49376,50258,49976,48567,48614,48740,49670
20193,A,골목상권,3111016,송파역 2번,810254,356675,453580,181329,102761,114805,113036,119181,179144,232190,180561,97314,88211,112417,99559,117407,118863,120377,116550,114834,108848,113377
20193,A,골목상권,3111015,석촌역 3번,1999615,869012,1130600,335369,324640,392924,277943,271332,397405,557387,417828,224100,220829,314805,264665,286670,289447,291799,285292,277052,281740,287616
20193,A,골목상권,3111014,송파나루역 2번,582760,283683,299078,58420,114823,125604,86086,82679,115150,185379,115236,55634,51273,87290,87951,82343,83394,83710,84069,84207,83932,81102
20193,A,골목상권,3111013,송파나루역 1번(송리단길),2357469,1060243,1297226,234709,444535,521479,350442,322625,483679,678808,459754,256154,253528,387639,321583,330621,332986,333850,332565,332549,345730,349169
20193,A,골목상권,3111012,석촌역 6번,960037,430305,529733,133803,138788,198838,156264,137776,194567,294027,196499,99802,96416,140810,132482,137464,138442,138089,136598,134156,133983,141303
20193,A,골목상권,3111011,잠실나루역,66787,30982,35806,13648,7513,9888,10995,8837,15908,16694,14142,7212,7360,11649,9732,9884,10172,10105,9954,9835,8690,8149
20193,A,골목상권,3111010,석촌역 7번,2364498,1097802,1266696,249552,418381,561102,365715,303310,466438,673943,481484,257258,250646,376218,324949,332834,333652,334347,333362,329297,345867,355140
20193,A,골목상권,3111008,석촌고분역 3번,605316,275298,330018,91917,85464,124700,96368,83408,123456,189365,131452,62879,60582,82775,78263,85951,84580,85106,85336,83822,87909,92614
20193,A,골목상권,3111007,석촌고분역 4번,1147533,537497,610036,188446,153396,226203,188918,158640,231931,369162,247505,112934,103026,153920,160987,166696,166814,166504,165534,161724,158251,162011
20193,A,골목상권,3111006,석촌고분역 1번,2338751,1036233,1302518,359269,348020,451272,371948,308143,500099,697044,476073,244765,239595,363364,317910,333476,330279,333516,330582,324672,338599,347629
20193,A,골목상권,3111005,삼전역 3번,1177366,544546,632820,177586,164204,257219,183580,160364,234414,402825,254753,108777,98271,150657,162084,169085,165239,165369,166025,163087,171348,177214
20193,A,골목상권,3111004,삼전역 1번,2665170,1209924,1455246,396386,425412,522675,410245,349656,560796,761206,556584,288185,279248,418784,361164,379399,383648,381543,378041,373433,383630,385475
