기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20222,D,발달상권,3120186,가로수길,CS200008,한의원,1251495680,3544,831370868,420124812,208800406,170469764,23234426,218416269,210450003,420124812,0,0,45737834,709289071,440944228,55202424,322123,318753707,931395938,0,1785685,134005572,417846254,392250443,304261692,2714,830,617,627,177,647,646,830,0,0,115,1987,1216,220,6,1349,2191,0,98,410,878,1298,855
20223,D,발달상권,3120186,가로수길,CS200006,일반의원,6716807631,16345,5812678156,904129475,993959854,1277322812,960966995,1009004448,1571424047,866250247,37879228,0,927970150,2600238241,1997527619,1183066493,8005128,1152044463,5564763168,8139258,241298994,889171410,1877230238,2297422956,1403544775,14367,1978,2885,2965,2725,2474,3318,1956,22,0,2863,5063,5538,2854,27,5055,11290,124,2068,2917,3334,3809,4093
20223,D,발달상권,3120186,가로수길,CS300020,서적,932461102,2272,838588954,93872148,228166109,172410730,169036678,95195043,173780394,75164531,18707617,0,159883308,130184967,181797946,427856552,32738329,695555863,66599115,0,19696448,116388100,103092330,10356002,512622099,2004,268,466,468,401,334,335,201,67,0,200,334,534,1137,67,1671,334,0,268,268,268,134,1069
20223,D,발달상권,3120186,가로수길,CS300002,편의점,1906640922,350346,1406520118,500120804,248162503,261249997,275181736,289464176,332461706,272444917,227675887,172671752,343218269,327554450,306778654,444870173,311547624,1018098723,734743339,39010950,596600014,565684468,306429213,168963960,76153455,260028,90318,45974,48631,51565,53910,59948,50615,39703,24823,69794,65102,59726,82368,48533,185300,149834,12158,124600,101954,51360,32610,12453
20223,D,발달상권,3120186,가로수길,CS300016,안경,1516203669,13202,1110456332,405747337,142813991,158216342,348264552,191558272,269603175,209141344,196605993,0,16354585,400128665,480611001,584158973,34950445,868223730,638482439,11491289,305529830,365281214,368132182,332771121,123500532,9509,3693,1521,1672,2002,1989,2325,2018,1675,0,334,2667,3753,5855,593,3389,9755,396,6130,2587,1660,1694,677
20223,D,발달상권,3120186,가로수길,CS300021,문구,499553062,37208,321204366,178348696,51890892,66716569,58997773,64854300,78744832,99423284,78925412,0,477691,111488253,142004336,198515431,47067351,156412334,325381249,19381775,162271736,109008702,117253822,46894537,26983009,25199,12009,4409,4651,4738,5226,6175,6649,5360,0,148,7687,10226,15664,3483,10553,25654,1928,14897,8581,6449,3125,1227
20223,D,발달상권,3120186,가로수길,CS100006,패스트푸드점,1133558486,51174,760721513,372836973,121392710,143436529,141175638,161079334,193637302,198340912,174496061,0,4212829,446272377,244582553,424705326,13785401,454098416,494850444,12895784,426966304,279417252,119380361,77375867,32913287,35084,16090,5821,6961,6610,6902,8790,8506,7584,0,427,18635,12147,19286,679,20055,25509,719,21107,13061,5334,3969,1373
20223,D,발달상권,3120186,가로수길,CS200005,스포츠 강습,356324927,852,238828648,117496279,38385207,33915136,46302114,66597375,53628816,105769475,11726804,0,8791113,85432907,49828411,95324488,116948008,128846885,222021853,4923877,111632877,49583030,67576213,108943979,8208763,699,153,100,149,125,176,149,141,12,0,25,243,124,252,208,366,445,26,153,99,230,268,36
20223,D,발달상권,3120186,가로수길,CS300011,일반의류,27584122739,294526,18045871887,9538250852,2319841947,3267633108,3308719752,3947616302,5202060778,5166547974,4371702878,0,1445221,4491648803,8855426961,13279276798,956324956,9331664623,17351305237,340229432,7373180353,7288911003,5706650361,4272284847,1701713864,190515,104011,30442,33161,36414,39682,50816,59254,44757,0,69,50530,94658,138003,11266,85778,202087,7314,107389,77432,47034,36892,11808
20223,D,발달상권,3120186,가로수길,CS300022,화장품,20549228542,834276,14359242033,6189986509,2355983908,2544524314,2870787852,3021005187,3566940772,3720422149,2469564360,7379228,515740044,3488536501,5025130372,8815942861,2696499536,4691858502,15736057228,459926923,9125395431,5547933958,2300737629,2155410686,838511103,573066,261210,91169,104188,115498,118044,144167,157374,103836,300,21624,141986,204075,354550,111741,178708,651725,24065,413861,220519,77804,72865,21319
20223,D,발달상권,3120186,가로수길,CS100003,일식음식점,8570443650,154517,5752251571,2818192079,906506454,993273793,1060037353,1220277866,1572156105,1664389809,1153802270,921053302,7605019,1046031203,769783866,2730611641,3095358619,4020268513,3420011281,85540966,3296194689,2521620018,768890200,550874234,217159682,104724,49793,16496,19126,19685,22143,27274,28627,21166,10432,109,37192,22502,50657,33625,67066,72613,3647,63568,41702,14730,12183,3847
20223,D,발달상권,3120186,가로수길,CS200003,예술학원,1368137163,2708,967731801,400405362,52856726,267402589,245608104,232947413,168916969,184216473,216188889,0,54120196,252420222,401832346,648034016,11730383,601534367,766602796,44207476,125689797,101405939,784957821,250909610,60966520,1948,760,213,485,684,383,183,363,397,0,115,574,853,1132,34,1030,1678,48,282,312,1563,376,127
20223,D,발달상권,3120186,가로수길,CS200024,스포츠클럽,19168364,45,19168364,0,5014979,3231874,5572199,1783104,3566208,0,0,0,0,6798083,5014979,7355302,0,17385260,1783104,0,1783104,3566208,10029957,3789095,0,45,0,10,6,12,5,12,0,0,0,0,17,11,17,0,39,6,0,6,11,22,6,0
20223,D,발달상권,3120186,가로수길,CS300028,화초,114017480,1805,88145325,25872155,7972848,5545762,14820893,28054865,31750957,18330972,7541183,0,7795726,48437510,33528644,18642455,5613145,32606393,67227817,306648,23779625,49899766,9504590,11068621,5274961,1260,545,209,189,273,202,387,310,235,0,55,511,598,614,27,628,1039,40,686,607,173,121,42
20223,D,발달상권,3120186,가로수길,CS200029,네일숍,139394450,1739,103936151,35458299,7478060,20404004,30861930,11004352,34187805,25406724,10051575,0,611212,29506528,45185269,58999166,5092275,20545064,111693342,635746,19903116,55010560,30598248,24091231,1999506,1261,478,127,278,328,208,320,315,163,0,12,359,487,839,42,181,1504,16,448,594,357,248,22
20223,D,발달상권,3120186,가로수길,CS100001,한식음식점,10199195762,229987,7499530922,2699664840,1201138813,1334291258,1530161223,1490482968,1943456660,1618231446,1081433394,810349430,40712123,1514633902,704188874,3982001213,3147310220,4463304219,3813671128,73609869,3074649154,2647553259,1176092742,891163087,413907243,176388,53599,30527,33306,35231,35755,41569,31148,22451,11423,2085,74156,27576,74379,40368,100500,97111,3029,72991,59075,27931,23007,11577
20223,D,발달상권,3120186,가로수길,CS100004,양식음식점,9000861628,201069,5648090263,3352771365,827448849,863075517,1062166386,1274263362,1621136149,1909146334,1443625031,628872359,61949039,1656939458,1227913375,3479724705,1945462692,3334829930,4096716955,165213138,2717908414,2413260305,1016286026,820195262,298683741,130535,70534,20744,22473,25151,27461,34706,40271,30263,7171,2504,53409,37998,72912,27075,68333,111620,6468,77042,50728,21628,18600,5501
20223,D,발달상권,3120186,가로수길,CS300014,신발,5551983728,68147,3237351431,2314632297,675841999,442451277,644681706,658142572,816233877,1308678325,1005953972,0,0,1020903997,1755199332,2756424177,19456222,1750371527,3727884368,48363695,2107707623,1508871563,877714544,734361651,201236819,41241,26906,6423,6498,8141,8827,11352,15556,11350,0,0,10765,20520,36666,196,12304,55441,674,34511,17292,6830,6622,1815
20223,D,발달상권,3120186,가로수길,CS300026,완구,185869486,1961,185869486,0,0,105905969,0,79930351,33166,0,0,36483,0,0,79963517,105869486,0,105939135,0,0,0,0,105238523,700612,0,1961,0,0,1862,0,66,33,0,0,66,0,0,100,1795,0,1895,0,0,0,0,1164,731,0
20223,D,발달상권,3120186,가로수길,CS300043,전자상거래업,5462596024,190445,3096011389,2366584635,697891798,434827007,480656287,750731622,731904675,1405563810,961020825,0,17458968,1129726768,1967530034,2187812521,160067733,1151044978,4112187704,165742770,2399179745,1477183277,608113940,455567464,157445487,109003,81442,23136,18597,16763,25290,25217,43801,37641,0,408,44652,77238,64271,3876,52033,135729,6183,90774,56245,16373,15008,3178
20223,D,발달상권,3120186,가로수길,CS200016,당구장,13754086,954,8527075,5227011,837986,1923674,1766639,1730185,2268591,2821016,2405995,150492,0,33650,1607268,6400565,5562111,11657770,1829918,1102695,2908955,1793499,1891693,3530287,2260558,628,326,70,136,127,132,163,177,149,10,0,5,108,452,379,822,113,88,221,127,118,244,136
20223,D,발달상권,3120186,가로수길,CS300001,슈퍼마켓,163843565,12244,121918212,41925353,19598907,22525142,22672037,19453496,37668630,19026401,22898952,2196455,12068916,30969077,37133948,60779086,20696083,65890855,54692572,390732,11736173,26063369,21070919,8800813,52521418,9030,3214,1702,1733,1687,1897,2011,1531,1683,314,983,2465,2969,3819,1694,6842,3484,94,1779,2763,2377,841,2474
20223,D,발달상권,3120186,가로수길,CS300018,의약품,1227239448,47141,1051502918,175736530,223441500,204024398,184496792,162705095,276835133,171758913,3977617,0,187630013,422106240,390706975,226668528,127692,738227808,462110923,2573159,122474008,222510066,283229169,248692491,320859835,42089,5052,8897,8138,8282,7383,9389,4860,192,0,8725,14680,14732,8983,21,21556,24870,461,7013,8326,8601,9539,12485
20223,D,발달상권,3120186,가로수길,CS200008,한의원,1271651191,2501,935509005,336142186,239233526,141966189,715169,348642154,204951967,336142186,0,0,64966851,549311526,641414032,15958782,0,491255915,779267781,0,47377949,201119418,310401024,346447837,365177468,1897,604,375,318,99,622,483,604,0,0,100,1242,1020,139,0,807,1676,0,118,330,530,679,827
20223,D,발달상권,3120186,가로수길,CS200030,피부관리실,667360597,3752,612472970,54887627,41233667,176329849,90865618,121983200,182060636,53716895,1170732,0,9001449,81975018,119661481,428209456,28513193,83665540,564916297,1905535,117229835,93411954,210331025,209220837,16482650,3126,626,383,587,638,596,922,577,49,0,18,838,874,1828,194,591,3096,54,1321,976,601,687,47
20223,D,발달상권,3120186,가로수길,CS300032,가전제품,61881347,503,61881347,0,10195941,3133304,10337080,5888354,32326668,0,0,0,4285005,26985936,27787609,2822797,0,27697280,6560179,0,9399913,9919307,4804400,6306128,3827712,503,0,108,68,73,68,186,0,0,0,96,171,191,45,0,305,45,0,34,124,108,45,40
20223,D,발달상권,3120186,가로수길,CS100010,커피-음료,4747128584,354396,3322498162,1424630422,506066952,601184501,606703530,737498397,871044782,847586217,577044205,39013794,281421159,1263982844,1424841305,1415766675,322102807,1430146191,2673240410,60675044,1430980400,1251169945,617734924,552200073,190626227,260021,94375,44726,48889,50625,55133,60648,55717,38658,2988,43533,99981,92711,90317,24866,120166,201668,6787,129898,95350,43893,33072,12845
20223,D,발달상권,3120186,가로수길,CS200001,일반교습학원,1895468557,4643,1595076901,300391656,440689135,339801435,251921986,268623489,294040856,221775258,78616398,19065366,70319878,259139490,584592320,824499942,137851561,856659812,1038808745,10927152,22947020,38133620,1272830654,533012003,17618108,3869,774,841,812,709,584,923,622,152,27,161,627,1475,2091,262,2237,2406,27,82,148,3006,1297,83
20223,D,발달상권,3120186,가로수길,CS200037,노래방,247949376,17739,161868171,86081205,29978471,25904016,29801953,31511982,44671749,47789007,38292198,82978070,628549,3215016,11098472,45841045,104188224,143608275,101653997,7192120,123325948,71590342,27371449,12867598,2914815,11565,6174,2136,1991,2078,2376,2984,3315,2859,3596,32,612,2126,5412,5961,8864,8838,1224,10501,3879,917,997,183
20223,D,발달상권,3120186,가로수길,CS200028,미용실,2353444881,25099,1525645984,827798897,201007874,246729802,248267470,395674341,433966497,494382398,333416499,0,18235915,670941870,836583431,785742440,41941225,955616085,1362394206,44363615,574299881,708405326,498949374,363709622,128282474,16535,8564,2486,2597,3144,4085,4223,5106,3458,0,273,7115,8378,8999,334,12445,12513,318,7046,7639,4584,4019,1351
20223,D,발달상권,3120186,가로수길,CS200031,세탁소,22264884,1006,21390036,874848,6561361,6277034,4942892,1727825,1880924,874848,0,0,11219928,3586877,6320777,1137302,0,13931956,6692589,0,2296476,0,9776428,6080194,2471446,896,110,283,219,218,110,66,110,0,0,370,219,241,176,0,503,327,0,110,0,393,241,88
20223,D,발달상권,3120186,가로수길,CS100002,중식음식점,1257066848,29304,990937156,266129692,108581820,179599213,205999614,237190819,259565690,212063650,54066042,37025851,0,348477179,123249374,570794619,177519825,514767090,424910711,7664928,259678117,246595053,164684497,145692602,115362606,23072,6232,2709,4554,4951,5539,5319,4817,1415,390,14,12484,3323,11687,1406,12452,12812,386,8642,7239,3891,3192,1917
20223,D,발달상권,3120186,가로수길,CS300027,섬유제품,286906892,189,286906892,0,87008336,64032108,80712741,55153707,0,0,0,0,0,90936356,195970536,0,0,240362544,0,0,53808494,0,0,6295594,180258456,189,0,54,54,27,54,0,0,0,0,0,54,135,0,0,162,0,0,27,0,0,27,108
20223,D,발달상권,3120186,가로수길,CS300029,애완동물,395527945,853,250326912,145201033,7978199,127772589,15951303,4867316,93757505,73940592,71260441,0,3609263,58581401,127862851,172074036,33400394,119292595,275275505,56606,49167284,233921044,97060045,10045136,4317985,666,187,127,164,151,123,101,104,83,0,70,191,273,305,14,254,579,4,138,222,179,204,86
20223,D,발달상권,3120186,가로수길,CS300010,반찬가게,2870488,198,2870488,0,2870488,0,0,0,0,0,0,0,0,0,0,2870488,0,0,2870488,0,2870488,0,0,0,0,198,0,198,0,0,0,0,0,0,0,0,0,0,198,0,0,198,0,198,0,0,0,0
20223,D,발달상권,3120186,가로수길,CS100005,제과점,1619040247,102418,1016112754,602927493,164236531,167349436,211797223,205845885,266883679,346335730,256591763,4438536,22000242,397423613,550393959,599520550,45263347,418831038,1083782132,29659290,660078529,436870633,181259801,145268486,49476431,64350,38068,10622,11246,12799,13227,16456,21462,16606,289,1323,23007,34324,40388,3087,26483,71645,2393,45688,27554,10834,8830,2834
20223,D,발달상권,3120186,가로수길,CS100009,호프-간이주점,3829636113,57637,2024453184,1805182929,305406598,275329513,342638558,378213908,722864607,1042559766,762623163,1436200510,907380,0,15832641,615754137,1760941445,2249737823,1398218275,33972263,1705843101,1180121173,376936388,275880652,75202514,32745,24892,4881,4890,5809,6534,10631,14540,10352,14535,20,0,660,14622,27800,27672,28330,879,28904,16947,4093,4205,979
20223,D,발달상권,3120186,가로수길,CS200002,외국어학원,340603344,654,299888628,40714716,43274256,72319365,43229717,75599158,65466132,22742233,17972483,1859685,34934222,57004332,131269737,99914836,15620532,125694753,214908591,0,1258932,2936185,230350838,64455549,41601840,530,124,86,98,90,157,99,50,74,8,42,105,258,191,50,279,375,0,5,14,433,117,85
20223,D,발달상권,3120186,가로수길,CS300004,핸드폰,33210493,3300,22213641,10996852,0,9732214,0,8247639,4233788,10996852,0,0,0,22213641,0,10996852,0,23478279,9732214,0,5498426,23478279,0,0,4233788,2200,1100,0,1100,0,550,550,1100,0,0,0,2200,0,1100,0,2200,1100,0,550,2200,0,0,550
20223,D,발달상권,3120186,가로수길,CS300015,가방,762819592,4866,527281118,235538474,43804859,93344341,44670568,71572530,273888820,188676397,46862077,0,0,106174360,388021315,268623917,0,88044209,674775383,14097713,412201017,243901428,30766707,24648832,37203895,2989,1877,289,698,385,314,1303,1538,339,0,0,866,1905,2095,0,687,4179,98,3193,1059,295,196,25
20223,D,발달상권,3120186,가로수길,CS100008,분식전문점,1822154126,69799,1235791309,586362817,159676407,228155638,242588761,262470972,342899531,331849354,254513463,64395338,3164889,517750510,329402369,630263191,277177829,611908950,966446959,21081501,719420363,491857062,172918042,134507078,38571867,51392,18407,8072,9604,10132,11093,12491,10922,7485,942,283,24348,14815,23358,6053,24443,36248,1087,27468,18627,6706,5256,1549
20223,D,발달상권,3120186,가로수길,CS100007,치킨전문점,374754327,7494,274453482,100300845,42611862,50468902,52627914,54307195,74437609,58164172,42136673,46300076,0,0,3457147,112771939,212225165,205138692,115219663,2708703,81129007,92367369,67039758,57340899,19772618,5525,1969,903,997,1052,1096,1477,1196,773,800,0,0,109,2562,4023,4033,2603,103,1760,1815,1315,1204,437
20223,D,발달상권,3120186,가로수길,CS200007,치과의원,1733705815,7866,1445889831,287815984,298549739,280847270,380640262,200635097,285217463,263064949,24751035,0,280076450,576436242,642945893,231967636,2279594,979207997,746984273,0,59403647,119509156,273477617,543748393,730053457,6845,1021,1274,1352,1765,824,1630,978,43,0,1988,2157,2706,1013,2,4394,3465,0,250,594,1589,1773,3653
20223,D,발달상권,3120186,가로수길,CS300017,시계및귀금속,435693702,2183,261393580,174300122,118686508,109771855,2607163,21262050,9066004,110968238,63331884,0,0,148953470,150655994,136084238,0,229558721,206134981,0,46611902,103401687,140886837,20578337,124214939,839,1344,369,175,35,194,66,877,467,0,0,403,765,1015,0,1110,1073,0,647,759,431,103,243
20223,D,발달상권,3120186,가로수길,CS300024,운동/경기용품,3820445140,13898,2751563510,1068881630,538644540,764590009,448867121,499854091,499607749,899596782,169284848,0,84114962,932132123,1579591783,1224606272,0,1851125051,1476790717,0,233045261,897278426,1055298804,624386438,517906840,10350,3548,1984,2127,2045,1948,2246,3199,349,0,1046,3895,5973,2984,0,6618,6442,0,618,3385,5468,2158,1430
20224,D,발달상권,3120186,가로수길,CS300004,핸드폰,1800184688,2750,1800184688,0,855005250,0,0,8247639,936931799,0,0,0,0,8247639,0,1791937049,0,855005250,945179438,0,1791937049,0,8247639,0,0,2750,0,1100,0,0,550,1100,0,0,0,0,550,0,2200,0,1100,1650,0,2200,0,550,0,0
20224,D,발달상권,3120186,가로수길,CS200007,치과의원,1618571332,8466,1366831561,251739771,189790648,253828434,334599731,266030559,322582189,248721455,3018316,0,267581378,624728410,570366454,152202541,3692549,833007221,778347955,958794,90951701,105734007,232281498,462939506,718489670,7321,1145,1486,1484,1744,901,1706,1139,6,0,2055,2423,3244,740,4,3966,4475,1,442,963,1207,1605,4224
20224,D,발달상권,3120186,가로수길,CS200037,노래방,232506024,16950,134643723,97862301,29091118,20120571,28667772,23414232,33350030,52352780,45509521,82652724,3435682,3201543,10539765,46400116,86276194,131613696,93014687,9683856,103024345,74989675,16603550,18088075,2238881,10244,6706,2016,1810,2013,1799,2606,3875,2831,3124,94,671,1964,5626,5471,8367,8471,1359,9705,3833,812,1004,125
20224,D,발달상권,3120186,가로수길,CS300011,일반의류,30744427057,236400,19373909949,11370517108,2533805342,4966787460,3788773438,3345743774,4738799935,6889544953,4480972155,129570,173520420,5025284674,12153947680,12539435517,852109196,8881721144,19055391173,449336697,7715891331,6955138000,5690096055,4580101678,2546548559,139948,96452,22089,24171,26981,28696,38011,58197,38255,13,1097,41556,82080,104694,6960,65273,166338,6434,86814,56791,37050,32743,11775
20224,D,발달상권,3120186,가로수길,CS100005,제과점,1655468108,99949,1004495233,650972875,162734241,197339800,192054482,207278184,245088526,383491983,267480892,2142063,28034378,410699943,595483745,596923442,22184537,458924427,1053505066,27099377,646326651,450189241,195292402,145455419,48066401,59981,39968,10414,10151,11920,12337,15159,23431,16537,114,1287,23439,36422,37091,1596,26894,69262,2255,44366,28049,10862,8127,2504
20224,D,발달상권,3120186,가로수길,CS300028,화초,222695013,2129,154654919,68040094,4180219,8927702,28435320,90957919,22153759,62781407,5258687,0,11224214,125213514,48474188,37783097,0,54702033,106903609,587199,25748504,83497243,14050284,19813446,17908968,1402,727,131,182,212,513,364,571,156,0,180,574,611,764,0,745,1064,39,617,753,224,110,68
20224,D,발달상권,3120186,가로수길,CS200016,당구장,15100564,1042,10838663,4261901,1033812,1712425,2391040,2123707,3577679,2536857,1725044,68235,0,172925,3512248,6411782,4935374,14211680,888884,989779,1628006,1475330,2730962,4791461,3485026,775,267,74,135,172,154,240,164,103,5,0,14,225,433,365,971,71,90,129,95,172,328,228
20224,D,발달상권,3120186,가로수길,CS300001,슈퍼마켓,200391768,12307,140168128,60223640,26521906,18362239,28897139,31615700,34771144,30664538,29559102,3383299,11401168,31843652,50312936,76260793,27189920,76780545,86573718,911124,43333449,45478503,31579653,10010673,32040863,8783,3524,1625,1495,1761,1754,2148,2093,1431,278,648,2353,2694,4409,1925,6361,4830,113,3064,3044,2241,700,2031
20224,D,발달상권,3120186,가로수길,CS300002,편의점,1970822651,346477,1418067333,552755318,261993552,270040687,274543754,280459116,331030224,322757040,229998278,193413921,350049388,323305288,314424918,463411698,326217438,1066646243,739519495,35779614,619101071,600524921,306910260,168808168,75041705,249555,96922,45713,48363,49600,50815,55064,56624,40298,28347,70183,61831,58116,79268,48732,185601,144986,11281,123824,103239,48839,31253,12156
20224,D,발달상권,3120186,가로수길,CS300015,가방,730387250,1970,611977507,118409743,12027269,119134178,45884804,28646999,406284257,61282057,57127686,0,0,116428819,229840455,384117976,0,192265616,331558303,0,92209065,270720579,47248947,107891296,5754032,1435,535,174,408,50,99,704,373,162,0,0,416,1182,372,0,772,1012,0,436,808,100,323,118
20224,D,발달상권,3120186,가로수길,CS300029,애완동물,323035470,1327,223696182,99339288,21300105,169536363,13246679,9437654,10175381,91144264,8195024,0,5987955,20166013,141091273,155696706,93523,262432056,60603414,575087,130280917,135869552,19104849,26687380,10517685,984,343,189,208,209,164,214,212,131,0,120,295,365,543,4,368,959,20,204,224,329,362,188
20224,D,발달상권,3120186,가로수길,CS300043,전자상거래업,8750737033,187425,5403836805,3346900228,628611482,620977776,697720941,918671636,2537854970,1977642964,1369257264,0,34024473,938362609,3874934088,3497137530,406278333,1749678200,6980776051,67491890,2999513662,2292026676,2204504685,880515737,286401601,108288,79137,14830,16064,19568,24725,33101,47296,31841,0,1438,30207,59557,86559,9664,36400,150993,1833,71401,59884,26004,20967,7302
20224,D,발달상권,3120186,가로수길,CS300020,서적,1042097087,3073,759331465,282765622,122668514,29932187,209681647,122448032,274601085,244481821,38283801,0,13496209,645368673,79634315,236784974,66812916,635694164,52448139,0,9754685,249359166,77502983,7215794,344309673,2205,868,267,335,533,536,534,534,334,0,67,1203,1069,667,67,1671,801,0,201,669,468,201,935
20224,D,발달상권,3120186,가로수길,CS100002,중식음식점,1492925951,31124,1157735255,335190696,128462634,209453020,241702352,213898545,364218704,244988041,90202655,61908043,0,391511302,112932019,624844105,301730482,555472610,453935089,7964789,252276257,302921669,145002910,149484069,151758009,24031,7093,2466,5071,5351,5224,5919,5593,1500,565,0,13909,3436,11856,1358,12840,13702,485,8837,8141,4039,2980,2060
20224,D,발달상권,3120186,가로수길,CS100003,일식음식점,8556751809,148960,5522643127,3034108682,826519361,1029947917,1111422655,1104070837,1450682357,1827819891,1206288791,965556858,480721,1068887606,620232655,2731223432,3170370537,3855379829,3498056054,92911732,3263492952,2535295277,742032927,529923147,189779848,98106,50854,14735,19382,20309,19149,24531,30431,20423,11367,26,37346,19723,48637,31861,62727,71961,3952,61709,40869,13275,11683,3211
20224,D,발달상권,3120186,가로수길,CS100001,한식음식점,11773698465,238107,8295315927,3478382538,1295483803,1549717429,1635973017,1690425730,2123715948,2152749113,1325633425,1026584292,28642583,1654434243,761780483,4479031928,3823224936,5100194977,4337798431,84168002,3414616683,3094521612,1345432808,1029798766,469455549,176273,61834,30049,34731,35727,35617,40149,38075,23759,12630,1767,75582,27583,77158,43387,103503,100861,3159,75530,60459,29792,23378,12053
20224,D,발달상권,3120186,가로수길,CS200001,일반교습학원,1697938987,4410,1460632474,237306513,207909863,301617436,300480915,247695321,402928939,175774715,61531798,0,10276895,172111947,561055182,785567091,168927872,693277738,1004661249,0,0,41372550,1262382616,361980578,32203243,3746,664,560,737,754,615,1080,514,150,0,31,500,1461,2142,276,2058,2352,0,0,120,3163,1017,110
20224,D,발달상권,3120186,가로수길,CS200029,네일숍,138897329,1482,77799178,61098151,9536222,26054120,19399651,8300880,14508305,50311063,10787088,0,1582365,38277992,40904956,53759152,4372864,10471768,127567486,275513,14310264,45837888,33749589,18561303,25304697,964,518,184,208,212,118,242,384,134,0,27,393,399,569,94,164,1311,6,251,571,357,200,90
20224,D,발달상권,3120186,가로수길,CS200031,세탁소,39739975,1093,35846901,3893074,5970838,7348726,5314703,9973267,7239367,3893074,0,0,10017012,12904009,6976913,9842041,0,12029162,17540705,0,1399756,2624544,12160390,9688943,3696233,918,175,197,218,174,153,176,175,0,0,241,415,240,197,0,393,503,0,66,110,370,241,110
20224,D,발달상권,3120186,가로수길,CS300027,섬유제품,280342255,216,276306618,4035637,219807699,40356371,0,0,16142548,4035637,0,0,0,95510078,184832177,0,0,235950247,40356371,0,0,51118070,0,7264147,217924401,189,27,108,27,0,0,54,27,0,0,0,81,135,0,0,162,27,0,0,27,0,27,135
20224,D,발달상권,3120186,가로수길,CS100006,패스트푸드점,987445931,41305,632658862,354787069,118319401,118741655,113385935,138028262,144183609,204135171,150651898,0,4260955,404734010,206383493,351578652,20488821,357714722,436401811,9817159,337201676,259071217,100341588,63499368,24185526,26409,14896,4600,4813,4934,5766,6296,8620,6276,0,457,14879,10260,15130,579,15714,20764,664,15924,11574,4263,3066,989
20224,D,발달상권,3120186,가로수길,CS100007,치킨전문점,343830741,6557,241714908,102115833,36156878,37034082,51807254,47833013,68883681,56899941,45215892,50242124,0,451701,4806602,113811714,174518600,191383444,96414210,2198869,68646108,82405551,67463652,51175392,15908082,4667,1890,728,769,962,946,1262,1024,866,789,0,15,151,2396,3206,3597,2168,110,1454,1433,1315,1047,406
20224,D,발달상권,3120186,가로수길,CS100010,커피-음료,4372423799,352711,2888857023,1483566776,455113872,551495673,623420619,573781178,685045681,859296872,624269904,47714917,293774299,1106034697,1261856124,1320183110,342860652,1416964797,2349696474,63070817,1413788041,1167433671,524212211,418126022,180030509,250920,101791,44523,48601,50767,51610,55419,61417,40374,3538,45179,97385,96428,86733,23448,120296,192668,6897,124393,93317,41571,34249,12534
20224,D,발달상권,3120186,가로수길,CS200028,미용실,2782914536,30434,1775709075,1007205461,264833942,322462245,357221227,396578389,434613272,674805906,332399555,0,29504282,690183017,1058458678,963181264,41587295,983706402,1718892164,44991602,731951731,726121888,566322344,467732576,165478421,18976,11458,3001,3505,3898,4201,4371,7326,4132,0,605,7726,10542,10967,594,13662,16572,512,8666,8751,5800,4846,1652
20224,D,발달상권,3120186,가로수길,CS300016,안경,1396342984,12119,1077116009,319226975,158343310,384745160,162135336,146199047,225693156,194690240,124536735,0,99865041,325098146,434638655,511143858,25597284,779190328,572389904,11661375,484888025,305751723,300916348,167720919,80641841,8552,3567,1392,1660,1551,1661,2288,2286,1281,0,476,2300,3495,5202,646,3268,8704,430,5635,2550,1548,1280,533
20224,D,발달상권,3120186,가로수길,CS300018,의약품,1431854384,48575,1193243639,238610745,207541361,265386424,225967463,212476720,281871671,238610745,0,0,233390546,511961468,450758484,235743886,0,956486644,460635452,3104692,104881621,251006270,331048621,330197436,396883458,42365,6210,8174,8117,8323,7755,9996,6210,0,0,8447,15848,15948,8332,0,23635,24361,360,5163,8637,9174,10394,14269
