개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명
3030000,3030000-101-2023-00152,2023-04-11,,1,영업/정상,1,영업,,,,,,70.4,133-822,서울특별시 성동구 성수동1가 13-139,"서울특별시 성동구 상원길 50-31, 1층 (성수동1가)",4790.0,하이엔리틀,2023-04-11 10:09,I,03:00.0,기타
3030000,3030000-104-2023-00049,2023-04-11,,1,영업/정상,1,영업,,,,,,9.0,133-825,서울특별시 성동구 성수동1가 685-704 언더 스탠드 에비뉴,"서울특별시 성동구 왕십리로 63, 언더 스탠드 에비뉴 1층 C19호 (성수동1가)",4769.0,에스엠엔터테인먼트,2023-04-25 17:17,U,07:00.0,기타 휴게음식점
3030000,3030000-104-2023-00052,2023-04-13,,3,폐업,2,폐업,2024-01-17,,,,,22.08,133-822,서울특별시 성동구 성수동1가 13-129,"서울특별시 성동구 상원6길 7, 1층 103호 (성수동1가)",4790.0,웰카페 WELL CAFE,2024-01-17 17:34,U,09:00.0,커피숍
3030000,3030000-101-2023-00159,2023-04-13,,1,영업/정상,1,영업,,,,,,24.2,133-828,서울특별시 성동구 성수동2가 335-102,"서울특별시 성동구 성덕정15길 4-7, 1층 (성수동2가)",4775.0,섬 bar,2023-04-13 14:25,I,05:00.0,기타
3030000,3030000-104-2023-00050,2023-04-13,,3,폐업,2,폐업,2024-01-02,,,,,18.0,133-823,서울특별시 성동구 성수동1가 656-417,"서울특별시 성동구 상원길 81, 1층 (성수동1가)",4788.0,슈가리,2024-01-02 9:41,U,04:00.0,커피숍
3030000,3030000-121-2023-00008,2023-04-13,,1,영업/정상,1,영업,,,,,,24.01,133-823,서울특별시 성동구 성수동1가 656-439 서울숲비즈포레,"서울특별시 성동구 왕십리로10길 6, 서울숲비즈포레 1층 109호 (성수동1가)",4778.0,미엘릿,2023-09-20 15:37,U,02:00.0,제과점영업
3030000,3030000-121-2023-00007,2023-04-13,,1,영업/정상,1,영업,,,,,24661040,33.0,133-819,서울특별시 성동구 성수동1가 294,"서울특별시 성동구 성덕정길 67, 1층 (성수동1가)",4775.0,사이드템포,2023-04-13 14:01,I,05:00.0,제과점영업
3030000,3030000-101-2023-00161,2023-04-14,,1,영업/정상,1,영업,,,,,,120,133-824,서울특별시 성동구 성수동1가 668-99,"서울특별시 성동구 서울숲6길 12, 1층 (성수동1가)",4768.0,서울스트롤(주식회사 알티드 서울숲브런치점),2023-04-14 11:45,I,06:00.0,경양식
3030000,3030000-101-2023-00162,2023-04-14,,1,영업/정상,1,영업,,,,,,52.7,133-924,서울특별시 성동구 성수동1가 656-1043,"서울특별시 성동구 왕십리로10길 5, 지1층 (성수동1가)",4778.0,서경도락 디피,2023-04-14 11:58,I,06:00.0,한식
3030000,3030000-101-2023-00163,2023-04-14,,1,영업/정상,1,영업,,,,,,38.4,133-835,서울특별시 성동구 성수동2가 315-61 성수역 SK V1 Tower,"서울특별시 성동구 연무장5가길 25, 성수역 SK V1 Tower 1층 104호 (성수동2가)",4782.0,루루피피글루글루,2023-04-14 13:14,I,06:00.0,기타
3030000,3030000-101-2023-00165,2023-04-14,,1,영업/정상,1,영업,,,,,,62.94,133-835,서울특별시 성동구 성수동2가 316-47,"서울특별시 성동구 연무장길 37-18, 2층 (성수동2가)",4782.0,호사다마,2023-12-14 17:05,U,06:00.0,기타
3030000,3030000-101-2023-00171,2023-04-17,,1,영업/정상,1,영업,,,,,,67.71,133-832,서울특별시 성동구 성수동2가 279-50 성수1차 대우아파트,"서울특별시 성동구 동일로 143, 1층 104호, 105호 (성수동2가, 성수1차 대우아파트)",4799.0,명동칼국수 성수점,2023-04-17 13:58,I,09:00.0,한식
3030000,3030000-101-2023-00169,2023-04-17,,1,영업/정상,1,영업,,,,,,84.24,133-924,서울특별시 성동구 성수동1가 656-1043,"서울특별시 성동구 왕십리로10길 5, 4층 (성수동1가)",4778.0,라포레 성수맨션,2023-04-17 13:31,I,09:00.0,기타
3030000,3030000-101-2023-00166,2023-04-17,,1,영업/정상,1,영업,,,,,,48.31,133-822,서울특별시 성동구 성수동1가 8-37,"서울특별시 성동구 왕십리로4길 24-3, 2층 (성수동1가)",4778.0,면화손칼국수,2023-04-17 10:31,I,09:00.0,한식
3030000,3030000-101-2023-00168,2023-04-17,,1,영업/정상,1,영업,,,,,,84.24,133-924,서울특별시 성동구 성수동1가 656-1043,"서울특별시 성동구 왕십리로10길 5, 1층 (성수동1가)",4778.0,서경도락,2023-04-21 10:47,U,03:00.0,기타
3030000,3030000-101-2023-00170,2023-04-17,,1,영업/정상,1,영업,,,,,,84.24,133-924,서울특별시 성동구 성수동1가 656-1043,"서울특별시 성동구 왕십리로10길 5, 2층 (성수동1가)",4778.0,서경도락 별관,2023-04-21 10:49,U,03:00.0,기타
3030000,3030000-104-2023-00054,2023-04-17,,1,영업/정상,1,영업,,,,,,36.79,133-828,서울특별시 성동구 성수동2가 376,"서울특별시 성동구 둘레9나길 7, 1층 (성수동2가)",4775.0,코런트,2023-04-17 14:52,I,09:00.0,커피숍
3030000,3030000-104-2023-00056,2023-04-18,,1,영업/정상,1,영업,,,,,,44.1,133-823,서울특별시 성동구 성수동1가 656-334 서울숲  M타워,"서울특별시 성동구 뚝섬로1길 31, 서울숲  M타워 1층 103호 (성수동1가)",4778.0,매머드익스프레스 성수엠타워점,2023-04-18 13:46,I,00:00.0,커피숍
3030000,3030000-101-2023-00173,2023-04-18,,1,영업/정상,1,영업,,,,,,23.15,133-835,서울특별시 성동구 성수동2가 301-64,"서울특별시 성동구 연무장길 5, 1층 (성수동2가)",4782.0,성수제과,2023-04-18 10:36,I,00:00.0,기타
3030000,3030000-101-2023-00178,2023-04-19,,1,영업/정상,1,영업,,,,,02  498 5055,143,133-827,서울특별시 성동구 성수동2가 321-7,"서울특별시 성동구 연무장길 50, 2층 (성수동2가)",4781.0,초이다이닝 성수점,2023-04-19 17:05,I,01:00.0,한식
3030000,3030000-101-2023-00175,2023-04-19,,1,영업/정상,1,영업,,,,,,28,133-828,서울특별시 성동구 성수동2가 336-2 성동상가아파트,"서울특별시 성동구 성덕정15길 12, 1층 북8호 (성수동2가, 성동상가아파트)",4775.0,예쓰뮤직커피알콜,2023-09-05 17:49,U,07:00.0,기타
3030000,3030000-104-2023-00057,2023-04-19,,1,영업/정상,1,영업,,,,,,27.0,133-827,서울특별시 성동구 성수동2가 321-91,"서울특별시 성동구 연무장길 54, 1층 (성수동2가)",4781.0,소프트바 softbar,2023-04-19 13:56,I,01:00.0,커피숍
3030000,3030000-101-2023-00174,2023-04-19,,1,영업/정상,1,영업,,,,,,68,133-828,서울특별시 성동구 성수동2가 336-2 성동상가아파트,"서울특별시 성동구 성덕정15길 12, 1층 남2호 (성수동2가, 성동상가아파트)",4775.0,쏘티,2023-04-19 11:24,I,01:00.0,경양식
3030000,3030000-104-2023-00058,2023-04-21,,1,영업/정상,1,영업,,,,,,10.0,133-825,서울특별시 성동구 성수동1가 685-497,"서울특별시 성동구 서울숲2길 8-11, 1층 (성수동1가)",4768.0,쥬니쥬 서울숲점,2023-04-21 10:49,I,03:00.0,아이스크림
3030000,3030000-101-2023-00183,2023-04-24,,1,영업/정상,1,영업,,,,,,25,133-827,서울특별시 성동구 성수동2가 331-56,"서울특별시 성동구 뚝섬로7길 6, 1층 (성수동2가)",4784.0,카우(C.O.W),2023-04-24 13:33,I,06:00.0,기타
3030000,3030000-101-2023-00189,2023-04-28,,1,영업/정상,1,영업,,,,,25113513,7.26,133-835,서울특별시 성동구 성수동2가 302-11,"서울특별시 성동구 연무장5길 7, 1층 B호 (성수동2가)",4782.0,주식회사 엘엘에스컴퍼니,2023-04-28 16:37,I,00:00.0,기타
3030000,3030000-101-2023-00188,2023-04-28,,1,영업/정상,1,영업,,,,,,49.58,133-823,서울특별시 성동구 성수동1가 656-574,"서울특별시 성동구 성수일로1길 8, 1층 (성수동1가)",4779.0,뇨끼룸,2023-08-28 14:48,U,00:00.0,경양식
3030000,3030000-101-2023-00187,2023-04-28,,1,영업/정상,1,영업,,,,,,40.79,133-827,서울특별시 성동구 성수동2가 322-4 (주)대명케미칼,서울특별시 성동구 성수이로14길 14 (주)대명케미칼 나(B)동 1층 102호 (성수동2가),4784.0,락사(LAXXA),2023-09-13 15:59,U,05:00.0,기타
3030000,3030000-101-2023-00191,2023-05-02,,1,영업/정상,1,영업,,,,,,82.51,133-825,서울특별시 성동구 성수동1가 685-424,"서울특별시 성동구 서울숲2길 19, 2층 (성수동1가)",4768.0,주르데크레프,2023-05-02 11:47,I,04:00.0,기타
3030000,3030000-101-2023-00190,2023-05-02,,1,영업/정상,1,영업,,,,,,72,133-834,서울특별시 성동구 성수동2가 289-236,"서울특별시 성동구 아차산로7길 20, 3층 (성수동2가)",4794.0,움(woom),2023-05-02 11:11,I,04:00.0,기타
3030000,3030000-101-2023-00193,2023-05-03,,1,영업/정상,1,영업,,,,,,62.83,133-924,서울특별시 성동구 성수동1가 656-1013,"서울특별시 성동구 상원1길 35-14, 지1층 (성수동1가)",4778.0,아루쿠 ARUCU,2023-05-03 16:03,I,05:00.0,기타
3030000,3030000-101-2023-00194,2023-05-04,,1,영업/정상,1,영업,,,,,,81.98,133-825,서울특별시 성동구 성수동1가 685-498,"서울특별시 성동구 서울숲2길 12-8, 2층 (성수동1가)",4768.0,웨스턴챕터,2023-05-04 9:46,I,07:00.0,기타
3030000,3030000-101-2023-00197,2023-05-08,,1,영업/정상,1,영업,,,,,,15,133-828,서울특별시 성동구 성수동2가 535-2,"서울특별시 성동구 성수이로 18-1, 1층 (성수동2가)",4776.0,높은산(noppensan),2023-05-08 11:25,I,00:00.0,기타
3030000,3030000-101-2023-00200,2023-05-08,,1,영업/정상,1,영업,,,,,,53,133-825,서울특별시 성동구 성수동1가 685-463,"서울특별시 성동구 서울숲2길 16-12, 1층 (성수동1가)",4768.0,스코브,2023-05-08 14:44,I,00:00.0,기타
3030000,3030000-101-2023-00204,2023-05-10,,1,영업/정상,1,영업,,,,,,81.58,133-835,서울특별시 성동구 성수동2가 315-13,"서울특별시 성동구 연무장9길 8-1, 2층 (성수동2가)",4782.0,골든센트리 Golden Century,2023-06-26 13:33,U,08:00.0,기타
3030000,3030000-121-2023-00009,2023-05-11,,1,영업/정상,1,영업,,,,,214900620,20.0,133-823,서울특별시 성동구 성수동1가 656-80,"서울특별시 성동구 성수일로3길 4-13, 지1층 (성수동1가)",4779.0,핀즈,2023-05-11 10:42,I,03:00.0,제과점영업
3030000,3030000-104-2023-00062,2023-05-11,,1,영업/정상,1,영업,,,,,,3.3,133-822,서울특별시 성동구 성수동1가 13-189 Metamorpho(지식산업센터),"서울특별시 성동구 성수일로 89, Metamorpho(지식산업센터) 1층 101호 (성수동1가)",4790.0,씨유 성수메타모르포점,2023-05-11 11:49,I,03:00.0,편의점
3030000,3030000-101-2023-00205,2023-05-11,,1,영업/정상,1,영업,,,,,,40,133-831,서울특별시 성동구 성수동2가 19-7,"서울특별시 성동구 성수이로22길 61, 1층 (성수동2가)",4798.0,카페 글락,2023-05-11 9:25,I,03:00.0,기타
3030000,3030000-101-2023-00206,2023-05-11,,1,영업/정상,1,영업,,,,,,85,133-831,서울특별시 성동구 성수동2가 19-22 K&S빌딩,"서울특별시 성동구 아차산로17길 14-1, 지1층, 1층 (성수동2가)",4798.0,대산자,2023-10-05 9:20,U,07:00.0,기타
3030000,3030000-101-2023-00207,2023-05-11,,1,영업/정상,1,영업,,,,,,13,133-828,서울특별시 성동구 성수동2가 339-28,"서울특별시 성동구 성수이로 45, 1층 (성수동2가)",4781.0,아쿠아산타 성수카페거리,2024-01-03 16:37,U,05:00.0,기타
3030000,3030000-101-2023-00213,2023-05-12,,1,영업/정상,1,영업,,,,,,49.2,133-823,서울특별시 성동구 성수동1가 656-659,"서울특별시 성동구 성수일로1길 12-12, 지1층 (성수동1가)",4779.0,207다이닝,2023-05-12 15:00,I,04:00.0,경양식
3030000,3030000-101-2023-00209,2023-05-12,,1,영업/정상,1,영업,,,,,,64.34,133-823,서울특별시 성동구 성수동1가 656-335 메가박스 스퀘어,"서울특별시 성동구 왕십리로 50, 메가박스 스퀘어 2층 (성수동1가)",4778.0,삼청동샤브 AK성수점,2023-05-16 12:42,U,08:00.0,기타
3030000,3030000-121-2023-00010,2023-05-12,,1,영업/정상,1,영업,,,,,,39.22,133-826,서울특별시 성동구 성수동2가 269-74,"서울특별시 성동구 성수이로16길 48, 1층 (성수동2가)",4786.0,올데이휘낭시에 성수점,2023-07-21 13:32,U,03:00.0,제과점영업
3030000,3030000-101-2023-00210,2023-05-12,,1,영업/정상,1,영업,,,,,02  34097910,162.19,133-827,서울특별시 성동구 성수동2가 310-53,"서울특별시 성동구 연무장길 28-12, 2층 (성수동2가)",4781.0,서울브루어리 성수 탭룸,2023-05-12 10:58,I,04:00.0,기타
3030000,3030000-101-2023-00218,2023-05-15,,1,영업/정상,1,영업,,,,,,46.96,133-827,서울특별시 성동구 성수동2가 328-25,"서울특별시 성동구 뚝섬로9길 13-1, 지1층 (성수동2가)",4784.0,팬톤 클래식,2023-05-15 16:19,I,07:00.0,기타
3030000,3030000-104-2023-00063,2023-05-15,,1,영업/정상,1,영업,,,,,,31.28,133-822,서울특별시 성동구 성수동1가 13-187,"서울특별시 성동구 성수일로11길 11, 1층 (성수동1가)",4790.0,매머드 익스프레스 서울숲A1점,2023-05-15 11:01,I,07:00.0,커피숍
3030000,3030000-101-2023-00219,2023-05-15,,1,영업/정상,1,영업,,,,,,42.93,133-833,서울특별시 성동구 성수동2가 284-62 하우스디 세종타워,"서울특별시 성동구 성수일로10길 26, 하우스디 세종타워 상가동 1층 111호 (성수동2가)",4793.0,미분당,2023-05-15 16:19,I,07:00.0,"외국음식전문점(인도,태국등)"
3030000,3030000-101-2023-00216,2023-05-15,,1,영업/정상,1,영업,,,,,,36,133-834,서울특별시 성동구 성수동2가 289-211,"서울특별시 성동구 성수일로12길 34, 1층 101호 (성수동2가)",4793.0,와이덴 성수,2023-10-20 17:34,U,02:00.0,기타
3030000,3030000-101-2023-00220,2023-05-16,,1,영업/정상,1,영업,,,,,,58.32,133-924,서울특별시 성동구 성수동1가 656-1030,"서울특별시 성동구 뚝섬로1길 55-1, 1층 (성수동1가)",4778.0,샐러마켓 뚝섬역점,2023-05-16 10:33,I,08:00.0,기타
3030000,3030000-101-2023-00221,2023-05-16,,1,영업/정상,1,영업,,,,,,99,133-823,서울특별시 성동구 성수동1가 656-36 서울숲 한라에코밸리,"서울특별시 성동구 뚝섬로1길 25, 서울숲 한라에코밸리 1층 111호, 112호 (성수동1가)",4778.0,와인사랑 성수점,2023-05-16 17:12,I,08:00.0,기타
3030000,3030000-101-2023-00223,2023-05-18,,1,영업/정상,1,영업,,,,,,65.45,133-826,서울특별시 성동구 성수동2가 255-1,"서울특별시 성동구 뚝섬로17길 29, 1층 (성수동2가)",4785.0,커피집 보후밀,2023-05-18 10:32,I,00:00.0,기타
3030000,3030000-101-2023-00226,2023-05-19,,1,영업/정상,1,영업,,,,,,48.51,133-924,서울특별시 성동구 성수동1가 656-934,"서울특별시 성동구 왕십리로5길 14-1, 1층 (성수동1가)",4768.0,투데이즈 위켄드(Today's weekend),2023-05-19 11:32,I,01:00.0,기타
3030000,3030000-101-2023-00225,2023-05-19,,1,영업/정상,1,영업,,,,,,61.36,133-822,서울특별시 성동구 성수동1가 14-44,"서울특별시 성동구 상원2길 1-10, 지1층 (성수동1가)",4779.0,프레고클럽,2023-05-19 11:20,I,01:00.0,경양식
3030000,3030000-101-2023-00229,2023-05-22,,1,영업/정상,1,영업,,,,,,36.25,133-924,서울특별시 성동구 성수동1가 656-1683 성수동 아파트형 공장 두앤캔 하우스,"서울특별시 성동구 아차산로 3, 성수동 아파트형 공장 두앤캔 하우스 1층 103호 (성수동1가)",4789.0,"숲,성수",2023-09-22 14:47,U,04:00.0,기타
3030000,3030000-101-2023-00227,2023-05-22,,1,영업/정상,1,영업,,,,,,20,133-831,서울특별시 성동구 성수동2가 19-7,"서울특별시 성동구 성수이로22길 61, 1층 (성수동2가)",4798.0,속닥,2023-06-12 14:29,U,04:00.0,기타
3030000,3030000-101-2023-00228,2023-05-22,,1,영업/정상,1,영업,,,,,,85.39,133-820,서울특별시 성동구 성수동1가 314,"서울특별시 성동구 둘레9길 17, 2층 (성수동1가)",4775.0,빌라.1990(Villa.1990),2023-05-22 13:19,I,04:00.0,기타
3030000,3030000-101-2023-00234,2023-05-24,,1,영업/정상,1,영업,,,,,222011580,42,133-832,서울특별시 성동구 성수동2가 278-8,"서울특별시 성동구 아차산로9길 30-9, 1층 (성수동2가)",4796.0,샐러드플러스,2023-05-24 13:30,I,06:00.0,기타
3030000,3030000-104-2023-00066,2023-05-24,,1,영업/정상,1,영업,,,,,,82.0,133-824,서울특별시 성동구 성수동1가 668-101,"서울특별시 성동구 서울숲4길 15, 1층 (성수동1가)",4768.0,마일스톤 커피,2023-05-24 14:07,I,06:00.0,커피숍
3030000,3030000-101-2023-00233,2023-05-24,,3,폐업,2,폐업,2024-01-03,,,,,13,133-828,서울특별시 성동구 성수동2가 339-28,"서울특별시 성동구 성수이로 45, 1층 (성수동2가)",4781.0,아쿠아산타 성수카페거리,2024-01-03 16:32,U,05:00.0,기타
3030000,3030000-101-2023-00235,2023-05-25,,1,영업/정상,1,영업,,,,,,99,133-832,서울특별시 성동구 성수동2가 277-11,"서울특별시 성동구 광나루로 260, 2층 (성수동2가)",4796.0,에이엠피(AMP),2023-05-25 14:58,I,07:00.0,기타
3030000,3030000-104-2023-00068,2023-05-25,,1,영업/정상,1,영업,,,,,,62.43,133-835,서울특별시 성동구 성수동2가 316-40,"서울특별시 성동구 연무장길 39-15, 2층 (성수동2가)",4782.0,와이(Y)704,2023-05-25 14:41,I,07:00.0,커피숍
3030000,3030000-101-2023-00236,2023-05-25,,1,영업/정상,1,영업,,,,,,64.23,133-822,서울특별시 성동구 성수동1가 13-175,"서울특별시 성동구 상원6나길 7-6, 1층 (성수동1가)",4790.0,얼스케이크베이크샵,2023-05-25 16:59,I,07:00.0,기타
3030000,3030000-101-2023-00237,2023-05-26,,1,영업/정상,1,영업,,,,,,82.45,133-822,서울특별시 성동구 성수동1가 13-428,"서울특별시 성동구 상원6나길 7, 1층 (성수동1가)",4790.0,얼스케이크베이크샵,2023-05-26 9:30,I,08:00.0,기타
3030000,3030000-101-2023-00239,2023-05-26,,1,영업/정상,1,영업,,,,,,27.72,133-823,서울특별시 성동구 성수동1가 656-622,"서울특별시 성동구 왕십리로4길 10-15, 1층 (성수동1가)",4778.0,카페 해피캠퍼,2023-05-26 11:46,I,08:00.0,기타
3030000,3030000-104-2023-00069,2023-05-26,,1,영업/정상,1,영업,,,,,,50.76,133-834,서울특별시 성동구 성수동2가 289-39,"서울특별시 성동구 아차산로7길 36, 1층 1-5호 (성수동2가)",4795.0,김두만,2023-05-26 9:46,I,08:00.0,기타 휴게음식점
3030000,3030000-121-2023-00011,2023-05-30,,3,폐업,2,폐업,2023-11-10,,,,,28.0,133-835,서울특별시 성동구 성수동2가 316-46,"서울특별시 성동구 연무장길 37-14, 1층 (성수동2가)",4782.0,페스토리(Pastory),2023-11-10 17:36,U,02:00.0,제과점영업
3030000,3030000-101-2023-00246,2023-05-30,,1,영업/정상,1,영업,,,,,269530224,49.82,133-822,서울특별시 성동구 성수동1가 13-104,"서울특별시 성동구 상원8길 1, 지1층 (성수동1가)",4790.0,곳간 바이 멜드,2023-05-30 15:03,I,01:00.0,기타
3030000,3030000-101-2023-00247,2023-05-30,,1,영업/정상,1,영업,,,,,,69,133-822,서울특별시 성동구 성수동1가 13-90,"서울특별시 성동구 상원10길 3, 2층 (성수동1가)",4791.0,미육탄,2023-05-30 15:11,I,01:00.0,경양식
3030000,3030000-101-2023-00243,2023-05-30,,1,영업/정상,1,영업,,,,,,122.5,133-835,서울특별시 성동구 성수동2가 316-46,"서울특별시 성동구 연무장길 37-14, 1, 2층 (성수동2가)",4782.0,성수장어,2023-11-10 17:45,U,02:00.0,기타
3030000,3030000-101-2023-00244,2023-05-30,,1,영업/정상,1,영업,,,,,,56.98,133-822,서울특별시 성동구 성수동1가 8-24,"서울특별시 성동구 상원1길 39, 지1층 (성수동1가)",4778.0,데이릿,2023-05-30 11:41,I,01:00.0,기타
3030000,3030000-101-2023-00248,2023-05-31,,1,영업/정상,1,영업,,,,,,61,133-825,서울특별시 성동구 성수동1가 685-467,"서울특별시 성동구 서울숲2길 15, 2층 (성수동1가)",4768.0,뽈로파스타,2023-05-31 13:22,I,02:00.0,경양식
3030000,3030000-101-2023-00252,2023-06-02,,1,영업/정상,1,영업,,,,,,33,133-823,서울특별시 성동구 성수동1가 656-621,"서울특별시 성동구 왕십리로6길 16, 1층 (성수동1가)",4778.0,이응,2023-06-02 17:26,I,04:00.0,기타
3030000,3030000-101-2023-00254,2023-06-05,,1,영업/정상,1,영업,,,,,,30,133-833,서울특별시 성동구 성수동2가 299-231,"서울특별시 성동구 광나루로2길 34-17, 1층 (성수동2가)",4792.0,더핏짜 성수,2023-06-22 16:08,U,04:00.0,기타
3030000,3030000-101-2023-00255,2023-06-05,,1,영업/정상,1,영업,,,,,,43.5,133-823,서울특별시 성동구 성수동1가 656-126 태성빌딩,"서울특별시 성동구 성수일로3길 12, 태성빌딩 1층 (성수동1가)",4779.0,찬마카세,2023-06-05 14:09,I,08:00.0,기타
3030000,3030000-101-2023-00257,2023-06-08,,1,영업/정상,1,영업,,,,,,61.1,133-835,서울특별시 성동구 성수동2가 316-24,"서울특별시 성동구 연무장길 41-18, 1층 (성수동2가)",4782.0,레이지보틀,2023-06-08 9:30,I,00:00.0,기타
3030000,3030000-104-2023-00073,2023-06-08,,1,영업/정상,1,영업,,,,,,43.67,133-822,서울특별시 성동구 성수동1가 8-41,"서울특별시 성동구 왕십리로4길 24-22, 지1층 (성수동1가)",4778.0,아이케이크유,2023-06-08 10:43,I,00:00.0,기타 휴게음식점
3030000,3030000-121-2023-00013,2023-06-09,,1,영업/정상,1,영업,,,,,02  60122423,6.6,133-835,서울특별시 성동구 성수동2가 301-3,"서울특별시 성동구 아차산로 66, 1층 (성수동2가)",4782.0,그레인바운더리,2023-06-09 17:19,I,01:00.0,제과점영업
3030000,3030000-104-2023-00075,2023-06-13,,1,영업/정상,1,영업,,,,,,28.0,133-822,서울특별시 성동구 성수동1가 16-19,"서울특별시 성동구 연무장길 14, 1층 (성수동1가)",4781.0,왕가탕후루,2023-06-13 14:54,I,05:00.0,기타 휴게음식점
3030000,3030000-101-2023-00263,2023-06-14,,1,영업/정상,1,영업,,,,,,78.44,133-822,서울특별시 성동구 성수동1가 13-90,"서울특별시 성동구 상원10길 3, 1층 (성수동1가)",4791.0,금일식당,2023-06-14 13:59,I,06:00.0,한식
3030000,3030000-104-2023-00077,2023-06-15,,1,영업/정상,1,영업,,,,,7047640000,43.84,133-827,서울특별시 성동구 성수동2가 328-22,"서울특별시 성동구 성수이로12길 8-1, 1층 (성수동2가)",4784.0,초당옥,2023-06-15 16:13,I,07:00.0,기타 휴게음식점
3030000,3030000-101-2023-00265,2023-06-15,,1,영업/정상,1,영업,,,,,,51.03,133-822,서울특별시 성동구 성수동1가 13-194,"서울특별시 성동구 성수일로 95, 1층 (성수동1가)",4790.0,일차식당,2023-06-15 9:41,I,07:00.0,한식
3030000,3030000-101-2023-00266,2023-06-16,,1,영업/정상,1,영업,,,,,,26.44,133-924,서울특별시 성동구 성수동1가 656-805 뚝섬영재어린이집,"서울특별시 성동구 왕십리로14길 18, 1층 101호 (성수동1가)",4789.0,샌드보이,2024-01-12 13:05,U,04:00.0,기타
3030000,3030000-121-2023-00014,2023-06-16,,1,영업/정상,1,영업,,,,,,10.0,133-822,서울특별시 성동구 성수동1가 16-10,"서울특별시 성동구 연무장길 16-2, 1층 (성수동1가)",4781.0,웜브라운,2023-06-16 14:47,I,08:00.0,제과점영업
3030000,3030000-101-2023-00267,2023-06-16,,1,영업/정상,1,영업,,,,,,66,133-822,서울특별시 성동구 성수동1가 16-10,"서울특별시 성동구 연무장길 16-2, 1층 (성수동1가)",4781.0,웜브라운,2023-06-16 14:49,I,08:00.0,기타
3030000,3030000-101-2023-00268,2023-06-16,,1,영업/정상,1,영업,,,,,,63.62,133-825,서울특별시 성동구 성수동1가 685-337,"서울특별시 성동구 서울숲2길 11-12, 1층 (성수동1가)",4768.0,위스위츠 서울숲,2023-06-16 15:24,I,08:00.0,기타
3030000,3030000-104-2023-00079,2023-06-19,,3,폐업,2,폐업,2023-10-04,,,,,40.0,133-819,서울특별시 성동구 성수동1가 72-100,"서울특별시 성동구 뚝섬로 341-8, 2층 201호 (성수동1가)",4780.0,방추리,2023-10-04 16:27,U,06:00.0,커피숍
3030000,3030000-101-2023-00271,2023-06-19,,1,영업/정상,1,영업,,,,,,118,133-823,서울특별시 성동구 성수동1가 656-1839,"서울특별시 성동구 왕십리로4길 13-1, 2층 (성수동1가)",4778.0,성수라,2023-06-19 17:11,I,01:00.0,기타
3030000,3030000-101-2023-00270,2023-06-19,,1,영업/정상,1,영업,,,,,,23,133-924,서울특별시 성동구 성수동1가 656-1053,"서울특별시 성동구 왕십리로4가길 2-9, 지1층 (성수동1가)",4778.0,바버 앤 젤라또,2023-08-25 13:11,U,07:00.0,기타
3030000,3030000-101-2023-00269,2023-06-19,,1,영업/정상,1,영업,,,,,,65,133-825,서울특별시 성동구 성수동1가 685-486,"서울특별시 성동구 서울숲2길 2, 지1층 (성수동1가)",4768.0,소와나 성수,2023-06-19 9:37,I,01:00.0,한식
3030000,3030000-104-2023-00080,2023-06-20,,1,영업/정상,1,영업,,,,,,66.0,133-825,서울특별시 성동구 성수동1가 685-442,"서울특별시 성동구 서울숲2길 11-13, 1층 (성수동1가)",4768.0,식스디그리스 커피(Six Degrees Coffee),2023-06-20 16:58,I,02:00.0,커피숍
3030000,3030000-101-2023-00272,2023-06-20,,1,영업/정상,1,영업,,,,,,82.49,133-826,서울특별시 성동구 성수동2가 269-25 에이스 하이엔드 성수타워,"서울특별시 성동구 성수이로10길 14, 에이스 하이엔드 성수타워 1층 102호 (성수동2가)",4784.0,원 디그리 노스,2023-06-20 11:40,I,02:00.0,"외국음식전문점(인도,태국등)"
3030000,3030000-101-2023-00275,2023-06-21,,1,영업/정상,1,영업,,,,,031 755 2019,47.94,133-822,서울특별시 성동구 성수동1가 8-24,"서울특별시 성동구 상원1길 39, 1층 (성수동1가)",4778.0,버거앤타코,2023-12-06 16:33,U,08:00.0,기타
3030000,3030000-101-2023-00277,2023-06-22,,1,영업/정상,1,영업,,,,,,28.93,133-828,서울특별시 성동구 성수동2가 335-93,"서울특별시 성동구 성덕정길 95-13, 1층 (성수동2가)",4775.0,더 양평해장국,2023-06-22 15:07,I,04:00.0,한식
3030000,3030000-121-2023-00015,2023-06-22,,1,영업/정상,1,영업,,,,,,67.2,133-835,서울특별시 성동구 성수동2가 832 금호아파트,"서울특별시 성동구 연무장길 31-1, 금호아파트 상가동 1층 103호, 104호, 105호 (성수동2가)",4782.0,517랩(LAB),2023-06-22 13:30,I,04:00.0,제과점영업
3030000,3030000-101-2023-00280,2023-06-23,,3,폐업,2,폐업,2023-12-04,,,,,81.73,133-833,서울특별시 성동구 성수동2가 299-151,"서울특별시 성동구 성수일로12길 15, 2층 (성수동2가)",4792.0,성수물결,2023-12-04 9:30,U,06:00.0,경양식
