"날짜","요일","시간","성별","연령","유형","방문수"
"2024-03-16","토요일","13","female","30","not purchase","7"
"2024-03-16","토요일","13","female","30","purchase","2"
"2024-03-16","토요일","13","male","20","not purchase","3"
"2024-03-16","토요일","13","male","20","purchase","1"
"2024-03-16","토요일","13","male","30","not purchase","3"
"2024-03-16","토요일","13","male","50","not purchase","2"
"2024-03-16","토요일","13","unknown","-1","not purchase","4"
"2024-03-16","토요일","13","unknown","-1","purchase","1"
"2024-03-16","토요일","14","female","20","not purchase","13"
"2024-03-16","토요일","14","female","30","not purchase","12"
"2024-03-16","토요일","14","female","40","not purchase","2"
"2024-03-16","토요일","14","female","60","not purchase","1"
"2024-03-16","토요일","14","male","30","not purchase","3"
"2024-03-16","토요일","14","unknown","-1","not purchase","8"
"2024-03-16","토요일","15","female","10","not purchase","1"
"2024-03-16","토요일","15","female","20","not purchase","15"
"2024-03-16","토요일","15","female","30","not purchase","14"
"2024-03-16","토요일","15","female","40","not purchase","2"
"2024-03-16","토요일","15","female","50","not purchase","1"
"2024-03-16","토요일","15","male","10","not purchase","1"
"2024-03-16","토요일","15","male","20","not purchase","4"
"2024-03-16","토요일","15","male","20","purchase","2"
"2024-03-16","토요일","15","male","30","not purchase","4"
"2024-03-16","토요일","15","male","40","not purchase","1"
"2024-03-16","토요일","15","unknown","-1","not purchase","3"
"2024-03-16","토요일","16","female","20","not purchase","18"
"2024-03-16","토요일","16","female","20","purchase","2"
"2024-03-16","토요일","16","female","30","not purchase","17"
"2024-03-16","토요일","16","female","30","purchase","1"
"2024-03-16","토요일","16","female","40","not purchase","4"
"2024-03-16","토요일","16","female","60","not purchase","1"
"2024-03-16","토요일","16","male","20","not purchase","5"
"2024-03-16","토요일","16","male","30","not purchase","2"
"2024-03-16","토요일","16","unknown","-1","not purchase","7"
"2024-03-16","토요일","17","female","20","not purchase","17"
"2024-03-16","토요일","17","female","30","not purchase","14"
"2024-03-16","토요일","17","female","30","purchase","1"
"2024-03-16","토요일","17","female","40","not purchase","1"
"2024-03-16","토요일","17","female","50","not purchase","1"
"2024-03-16","토요일","17","male","20","not purchase","1"
"2024-03-16","토요일","17","male","30","not purchase","1"
"2024-03-16","토요일","17","male","50","not purchase","1"
"2024-03-16","토요일","17","unknown","-1","not purchase","4"
"2024-03-16","토요일","18","female","10","purchase","1"
"2024-03-16","토요일","18","female","20","not purchase","6"
"2024-03-16","토요일","18","female","20","purchase","1"
"2024-03-16","토요일","18","female","30","not purchase","5"
"2024-03-16","토요일","18","female","30","purchase","1"
"2024-03-16","토요일","18","female","50","not purchase","3"
"2024-03-16","토요일","18","female","60","not purchase","1"
"2024-03-16","토요일","18","male","30","not purchase","2"
"2024-03-16","토요일","18","unknown","-1","not purchase","13"
"2024-03-16","토요일","18","unknown","-1","purchase","1"
"2024-03-16","토요일","19","female","10","not purchase","2"
"2024-03-16","토요일","19","female","20","not purchase","7"
"2024-03-16","토요일","19","female","30","not purchase","8"
"2024-03-16","토요일","19","female","30","purchase","2"
"2024-03-16","토요일","19","female","40","not purchase","4"
"2024-03-16","토요일","19","male","40","not purchase","1"
"2024-03-16","토요일","19","male","50","not purchase","1"
"2024-03-16","토요일","19","unknown","-1","not purchase","8"
"2024-03-16","토요일","20","female","20","not purchase","2"
"2024-03-16","토요일","20","female","30","not purchase","9"
"2024-03-16","토요일","20","female","30","purchase","1"
"2024-03-16","토요일","20","female","40","not purchase","1"
"2024-03-16","토요일","20","female","40","purchase","1"
"2024-03-16","토요일","20","male","20","not purchase","1"
"2024-03-16","토요일","20","male","30","purchase","1"
"2024-03-16","토요일","20","male","50","not purchase","3"
"2024-03-16","토요일","20","unknown","-1","not purchase","8"
"2024-03-16","토요일","21","female","20","not purchase","1"
"2024-03-16","토요일","21","female","20","purchase","1"
"2024-03-16","토요일","21","female","30","not purchase","1"
"2024-03-16","토요일","21","unknown","-1","not purchase","10"
"2024-03-17","일요일","10","female","30","not purchase","2"
"2024-03-17","일요일","10","unknown","-1","not purchase","10"
"2024-03-17","일요일","11","female","20","not purchase","2"
"2024-03-17","일요일","11","female","20","purchase","1"
"2024-03-17","일요일","11","female","30","not purchase","6"
"2024-03-17","일요일","11","female","40","not purchase","2"
"2024-03-17","일요일","11","male","30","not purchase","3"
"2024-03-17","일요일","11","unknown","-1","not purchase","5"
"2024-03-17","일요일","12","female","20","not purchase","3"
"2024-03-17","일요일","12","female","30","not purchase","4"
"2024-03-17","일요일","12","female","40","not purchase","2"
"2024-03-17","일요일","12","male","30","not purchase","2"
"2024-03-17","일요일","12","unknown","-1","not purchase","10"
"2024-03-17","일요일","13","female","20","not purchase","3"
"2024-03-17","일요일","13","female","20","purchase","1"
"2024-03-17","일요일","13","female","30","not purchase","8"
"2024-03-17","일요일","13","female","30","purchase","2"
"2024-03-17","일요일","13","male","20","not purchase","3"
"2024-03-17","일요일","13","male","30","not purchase","2"
"2024-03-17","일요일","13","unknown","-1","not purchase","5"
"2024-03-17","일요일","14","female","20","not purchase","16"
"2024-03-17","일요일","14","female","20","purchase","1"
"2024-03-17","일요일","14","female","30","not purchase","16"
"2024-03-17","일요일","14","female","30","purchase","1"
"2024-03-17","일요일","14","female","40","not purchase","1"
"2024-03-17","일요일","14","male","20","not purchase","2"
"2024-03-17","일요일","14","male","30","not purchase","3"
"2024-03-17","일요일","14","male","30","purchase","1"
"2024-03-17","일요일","14","unknown","-1","not purchase","4"
"2024-03-17","일요일","14","unknown","-1","purchase","1"
"2024-03-17","일요일","15","female","20","not purchase","5"
"2024-03-17","일요일","15","female","20","purchase","1"
"2024-03-17","일요일","15","female","30","not purchase","8"
"2024-03-17","일요일","15","male","20","not purchase","2"
"2024-03-17","일요일","15","male","30","not purchase","4"
"2024-03-17","일요일","15","male","50","not purchase","1"
"2024-03-17","일요일","15","unknown","-1","not purchase","2"
"2024-03-17","일요일","16","female","10","not purchase","1"
"2024-03-17","일요일","16","female","20","not purchase","5"
"2024-03-17","일요일","16","female","30","not purchase","11"
"2024-03-17","일요일","16","female","30","purchase","1"
"2024-03-17","일요일","16","female","40","not purchase","1"
"2024-03-17","일요일","16","male","20","not purchase","3"
"2024-03-17","일요일","16","male","30","not purchase","1"
"2024-03-17","일요일","16","male","40","not purchase","1"
"2024-03-17","일요일","16","unknown","-1","not purchase","4"
"2024-03-17","일요일","16","unknown","-1","purchase","2"
"2024-03-17","일요일","17","female","20","not purchase","3"
"2024-03-17","일요일","17","female","20","purchase","1"
"2024-03-17","일요일","17","female","30","not purchase","8"
"2024-03-17","일요일","17","female","40","not purchase","2"
"2024-03-17","일요일","17","male","30","not purchase","1"
"2024-03-17","일요일","17","unknown","-1","not purchase","8"
"2024-03-17","일요일","18","female","20","not purchase","2"
"2024-03-17","일요일","18","female","30","not purchase","8"
"2024-03-17","일요일","18","male","20","not purchase","3"
"2024-03-17","일요일","18","unknown","-1","not purchase","4"
"2024-03-17","일요일","19","female","10","not purchase","1"
"2024-03-17","일요일","19","female","20","not purchase","5"
"2024-03-17","일요일","19","female","30","not purchase","1"
"2024-03-17","일요일","19","male","20","not purchase","2"
"2024-03-17","일요일","19","unknown","-1","not purchase","5"
"2024-03-17","일요일","20","female","20","not purchase","4"
"2024-03-17","일요일","20","unknown","-1","not purchase","4"
"2024-03-17","일요일","21","female","20","not purchase","1"
"2024-03-17","일요일","21","male","40","not purchase","1"
"2024-03-17","일요일","21","unknown","-1","not purchase","1"
"2024-03-18","월요일","10","female","20","not purchase","1"
"2024-03-18","월요일","10","female","30","not purchase","4"
"2024-03-18","월요일","10","male","30","not purchase","1"
"2024-03-18","월요일","10","unknown","-1","not purchase","4"
"2024-03-18","월요일","11","female","20","not purchase","1"
"2024-03-18","월요일","11","female","30","not purchase","1"
"2024-03-18","월요일","11","female","40","not purchase","1"
"2024-03-18","월요일","11","unknown","-1","not purchase","2"
"2024-03-18","월요일","12","female","20","not purchase","1"
"2024-03-18","월요일","12","female","30","not purchase","2"
"2024-03-18","월요일","12","unknown","-1","not purchase","2"
