매장,매장명,판매일자,전표번호,브랜드명,카테고리,판매상품,결제수단,판매금액,환불금액,판매수량,환불수량,본사바코드,비고
M012,이마트_월계점,2024-03-03,11022,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11075,마니,여성의류,"조끼, 바지",카드,30000,,3,,B235KA99400000F,바지 2개
M012,이마트_월계점,2024-03-03,11057,마니,여성의류,"바지, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11077,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11048,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11023,마니,여성의류,-,,,10000,,1,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-03,11052,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11033,마니,여성의류,조끼,상품권,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11054,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11068,마니,여성의류,"티셔츠, 가디건",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11034,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11074,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11064,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11071,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11011,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11073,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11038,마니,여성의류,조끼,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11058,마니,여성의류,"티셔츠, 가디건",상품권,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11006,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11013,마니,여성의류,티셔츠,카드,30000,,3,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11041,마니,여성의류,조끼,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11049,마니,여성의류,바지,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11008,마니,여성의류,가디건,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11004,마니,여성의류,가디건,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11093,마니,여성의류,조끼,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11085,마니,여성의류,"가디건, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11067,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11089,마니,여성의류,티셔츠,현금,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11070,마니,여성의류,"가디건, 조끼",카드,40000,,4,,B235KA99400000F,"가디건 2개, 조끼 2개"
M012,이마트_월계점,2024-03-03,11021,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11096,마니,여성의류,"가디건, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11087,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11030,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11016,마니,여성의류,조끼,상품권,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11002,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11009,마니,여성의류,"원피스, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11037,마니,여성의류,원피스,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11025,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11053,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11020,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11031,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11044,마니,여성의류,"티셔츠, 가디건",카드,30000,,3,,B235KA99400000F,티셔츠 2개
M012,이마트_월계점,2024-03-03,11019,마니,여성의류,"가디건, 티셔츠",카드,30000,,3,,B235KA99400000F,티셔츠 2개
M012,이마트_월계점,2024-03-03,11046,마니,여성의류,균일가 8,카드,30000,,1,,B235KA99400000F,80000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11024,마니,여성의류,목폴라,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11035,마니,여성의류,후드티,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11072,마니,여성의류,티셔츠,카드,20000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11059,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11014,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11036,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11069,마니,여성의류,-,,10000,,1,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-03,11005,마니,여성의류,균일가 8,카드,10000,,1,,B235KA99400000F,80000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11012,마니,여성의류,"가디건, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-03,11055,마니,여성의류,균일가 13,"현금, 카드",10000,,1,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11040,마니,여성의류,균일가 13,"현금, 카드",10000,,1,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11062,마니,여성의류,균일가 8,카드,40000,,1,,B235KA99400000F,80000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11090,마니,여성의류,균일가 13,"현금, 카드",20000,,2,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11007,마니,여성의류,균일가 13,"현금, 카드",20000,,1,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11094,마니,여성의류,균일가 13,"현금, 카드",20000,,2,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11003,마니,여성의류,균일가 13,"현금, 카드",20000,,1,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11032,마니,여성의류,균일가 13,"현금, 카드",10000,,1,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11042,마니,여성의류,균일가 13,"현금, 카드",10000,,1,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11095,마니,여성의류,균일가 13,"현금, 카드",10000,,1,,B235KA99400000F,130000원 분할결제 추정
M012,이마트_월계점,2024-03-03,11045,오브원,홈웨어 및 양말,여하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11010,오브원,홈웨어 및 양말,플리츠바지,상품권,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11039,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11017,오브원,홈웨어 및 양말,플리츠바지,카드,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11047,오브원,홈웨어 및 양말,남set,"상품권, 카드",35000,,1,,B225KA04100000F,"30000원 상품권, 5000원 카드"
M012,이마트_월계점,2024-03-03,11028,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11050,오브원,홈웨어 및 양말,"남하의, 여하의",현금,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11056,오브원,홈웨어 및 양말,양말3,현금,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11051,오브원,홈웨어 및 양말,양말3,현금,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11063,오브원,홈웨어 및 양말,여set,현금,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11060,오브원,홈웨어 및 양말,"원피스, 여하의",카드,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11024,오브원,홈웨어 및 양말,양말,카드,4000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-03,11086,클레이즈,여성 모자,모자,카드,19000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-03,11039,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-03,11077,팔레트슬라임,슬라임,선물박스,"상품권, 현금",28500,,1,,B235KB67500000F,"20000원 상품권, 8500원 현금"
M012,이마트_월계점,2024-03-03,11079,팔레트슬라임,슬라임,선물박스,카드,28500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-03,11066,팔레트슬라임,슬라임,,,10000,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-03,11076,팔레트슬라임,슬라임,,,10000,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-03,11061,팔레트슬라임,슬라임,핑크딸케,카드,11500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-03,11088,팔레트슬라임,슬라임,메론소다,카드,8900,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-03,11015,팔레트슬라임,슬라임,팔레또,현금,11500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-03,11001,플라이덕,스카프,"쁘띠실크스카프, 아사면머플러(살구)",카드,38000,,2,,B235KB67300000F,
M012,이마트_월계점,2024-03-03,11080,플레인782,신발장식,키링(산리오),카드,18000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-03,11081,플레인782,신발장식,-,,6000,,1,,B235KA00300000F,당일취소건 추정
M012,이마트_월계점,2024-03-03,11027,플레인782,신발장식,신발장식6,상품권,10000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-03,11082,플레인782,신발장식,-,,,6000,,1,B235KA00300000F,당일취소건 추정
M012,이마트_월계점,2024-03-03,11083,플레인782,신발장식,신발장식3,카드,9000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-03,11029,플레인782,신발장식,키링2,카드,15000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-04,11037,마니,여성의류,가디건,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11035,마니,여성의류,티셔츠,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11040,마니,여성의류,티셔츠,카드,20000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11017,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11013,마니,여성의류,가디건,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11014,마니,여성의류,티셔츠,현금,,20000,,2,B235KA99400000F,3/2 판매분
M012,이마트_월계점,2024-03-04,11039,마니,여성의류,티셔츠,현금,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11036,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11032,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11046,마니,여성의류,"티셔츠, 가디건",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11034,마니,여성의류,조끼,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11028,마니,여성의류,-,,,30000,,1,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-04,11011,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11018,마니,여성의류,"조끼, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11038,마니,여성의류,바지,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11016,마니,여성의류,"가디건, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11024,마니,여성의류,목폴라,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11003,마니,여성의류,목폴라,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11042,마니,여성의류,"조끼, 티셔츠",카드,,20000,,2,B235KA99400000F,3/1 판매분
M012,이마트_월계점,2024-03-04,11029,마니,여성의류,조끼,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11047,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11044,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11021,마니,여성의류,가디건,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11020,마니,여성의류,티셔츠,현금,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11004,마니,여성의류,티셔츠,상품권,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11006,마니,여성의류,가디건,상품권,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11030,마니,여성의류,티셔츠,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11023,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11041,마니,여성의류,목폴라,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11052,마니,여성의류,"목폴라, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11049,마니,여성의류,목폴라,상품권,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11012,마니,여성의류,티셔츠,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11033,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11043,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11015,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11008,마니,여성의류,"바지, 가디건",상품권,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11056,마니,여성의류,"가디건, 티셔츠",상품권,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11053,마니,여성의류,조끼,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11010,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11026,마니,여성의류,"가디건, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11054,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-04,11005,마니,여성의류,-,,20000,,1,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-04,11022,마니,여성의류,-,,10000,,1,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-04,11009,오브원,홈웨어 및 양말,남set,상품권,70000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-03-04,11025,오브원,홈웨어 및 양말,남하의,카드,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-03-04,11001,오브원,홈웨어 및 양말,여set,카드,35000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-04,11055,오브원,홈웨어 및 양말,여set,카드,35000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-04,11002,클레이즈,여성 모자,모자,카드,10000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-04,11057,플라이덕,스카프,아사면머플러,카드,38000,,2,,B235KB67300000F,
M012,이마트_월계점,2024-03-04,11027,플라이덕,스카프,폴리스카프,상품권,9900,,1,,B235KB67300000F,
M012,이마트_월계점,2024-03-04,11020,플라이덕,스카프,실크스카프,카드,19000,,1,,B235KB67300000F,
M012,이마트_월계점,2024-03-04,11058,플라이덕,스카프,아파면머플러,카드,38000,,2,,B235KB67300000F,
M012,이마트_월계점,2024-03-04,11048,플레인782,신발장식,신발장식,카드,15000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-04,11050,플레인782,신발장식,신발장식12,카드,20000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-04,11051,플레인782,신발장식,"키링, 키링(산리오)","상품권, 카드",45000,,3,,B235KA00300000F,"키링(산리오) 2개, 25000원 상품권, 20000원 카드"
M012,이마트_월계점,2024-03-04,11045,플레인782,신발장식,신발장식6,카드,10000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-04,11031,플레인782,신발장식,키링(산리오),카드,18000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-04,11059,플레인782,신발장식,신발장식,카드,10000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-04,11049,플레인782,신발장식,신발장식,카드,10000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-04,11019,플레인782,신발장식,신발장식6,카드,10000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-05,11008,마니,여성의류,"조끼, 티셔츠","상품권, 카드",20000,,2,,B235KA99400000F,"5000원 상품권, 15000원 카드"
M012,이마트_월계점,2024-03-05,11018,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11019,마니,여성의류,티셔츠,상품권,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11016,마니,여성의류,"바지, 티셔츠",현금,30000,,3,,B235KA99400000F,티셔츠 2개
M012,이마트_월계점,2024-03-05,11025,마니,여성의류,티셔츠,상품권,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11023,마니,여성의류,"목폴라, 가디건",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11001,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11017,마니,여성의류,목폴라,현금,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11004,마니,여성의류,바지,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11022,마니,여성의류,조끼,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11010,마니,여성의류,조끼,카드,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11013,마니,여성의류,"가디건, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11003,마니,여성의류,바지,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11015,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-05,11002,오브원,홈웨어 및 양말,여set,카드,29000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-05,11011,오브원,홈웨어 및 양말,여하의,카드,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-03-05,11003,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-05,11027,오브원,홈웨어 및 양말,여하의,카드,19000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-05,11021,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-05,11005,오브원,홈웨어 및 양말,"남하의, 여하의",현금,38000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-03-05,11006,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-05,11020,클레이즈,여성 모자,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-05,11014,클레이즈,여성 모자,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-05,11007,클레이즈,여성 모자,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-05,11026,팔레트슬라임,슬라임,"꿀떡, 팔레또",카드,20400,,2,,B235KB67500000F,
M012,이마트_월계점,2024-03-05,11012,플레인782,신발장식,"신발장식6, LED",카드,15000,,2,,B235KA00300000F,
M012,이마트_월계점,2024-03-05,11009,플레인782,신발장식,신발장식6,카드,10000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-05,11024,플레인782,신발장식,신발장식6,카드,10000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-06,11031,라그라스,주얼리,목걸이,카드,158000,,1,,B235KA77000000F,
M012,이마트_월계점,2024-03-06,11028,라그라스,주얼리,팔찌,"현금, 카드",80000,,1,,B235KA77000000F,"10000원 현금, 70000원 카드"
M012,이마트_월계점,2024-03-06,11015,마니,여성의류,-,,58000,,3,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-06,11003,마니,여성의류,티셔츠,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11004,마니,여성의류,티셔츠,카드,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11018,마니,여성의류,-,,,58000,,3,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-06,11019,마니,여성의류,"가방(아이보리), 조끼",카드,39000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11008,마니,여성의류,치마바지(블랙),카드,39000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11035,마니,여성의류,"티셔츠, 가디건",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11017,마니,여성의류,조끼,카드,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11016,마니,여성의류,"조끼, 티셔츠",카드,29000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11009,마니,여성의류,조끼,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11022,마니,여성의류,목폴라,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11013,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11020,마니,여성의류,"티셔츠, 가디건",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11029,마니,여성의류,목폴라,"상품권, 카드",30000,,3,,B235KA99400000F,"20000원 상품권, 10000원 카드"
M012,이마트_월계점,2024-03-06,11014,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11002,마니,여성의류,티셔츠,카드,,20000,,1,B235KA99400000F,"3/2 판매분(10000원), 당일취소건 추정(10000원)"
M012,이마트_월계점,2024-03-06,11005,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11024,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11023,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-06,11021,마니,여성의류,-,,10000,,1,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-06,11030,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-06,11006,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-06,11027,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-06,11025,오브원,홈웨어 및 양말,양말3,카드,11000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-06,11010,오브원,홈웨어 및 양말,"남하의, 여하의, 원피스",카드,57000,,3,,B225KA04100000F,
M012,이마트_월계점,2024-03-06,11012,팔레트슬라임,슬라임,꿀떡,카드,8900,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-06,11001,팔레트슬라임,슬라임,팔레또,카드,11500,,1,,B235KB67500000F,
M012,이마트_월계점,2024-03-06,11026,플라이덕,스카프,폴리스카프,카드,19800,,2,,B235KB67300000F,
M012,이마트_월계점,2024-03-06,11032,플라이덕,스카프,면스카프,카드,30000,,2,,B235KB67300000F,
M012,이마트_월계점,2024-03-06,11034,플레인782,신발장식,LED,카드,10000,,2,,B235KA00300000F,
M012,이마트_월계점,2024-03-06,11007,플레인782,신발장식,신발장식3,카드,6000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-06,11033,플레인782,신발장식,신발장식,카드,2000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-06,11036,플레인782,신발장식,신발장식2,카드,4000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-06,11011,플레인782,신발장식,신발장식4,현금,8000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-03-07,11009,라그라스,주얼리,귀걸이,카드,52000,,1,,B235KA77000000F,
M012,이마트_월계점,2024-03-07,11036,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11004,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11019,마니,여성의류,"조끼, 목폴라",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11012,마니,여성의류,가디건,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11020,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11039,마니,여성의류,조끼,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11018,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11035,마니,여성의류,가디건,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11031,마니,여성의류,티셔츠,카드,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11006,마니,여성의류,조끼,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11022,마니,여성의류,목폴라,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11005,마니,여성의류,조끼,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11038,마니,여성의류,목폴라,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11002,마니,여성의류,티셔츠,카드,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11027,마니,여성의류,"가디건, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11034,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11024,마니,여성의류,조끼,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11028,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11023,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11011,마니,여성의류,티셔츠,카드,19000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11015,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-07,11040,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
